

Measurement ID,6315
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1258
Program,166 - MSM_Rate_05C
Start Time,8/20/2020 11:14:47 AM
End Time,8/21/2020 4:22:49 AM
Test section,TS006008
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001,
5,PAU,1560.139,1560.384,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,1680.091,1680.336,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,1800.111,1800.356,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,1920.116,1920.361,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2040.161,2040.406,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2160.113,2160.358,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2280.237,2280.482,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2400.130,2400.375,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2520.122,2520.367,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2640.144,2640.389,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2760.084,2760.329,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2880.134,2880.379,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3000.067,3000.312,0,0,MSM_Rate_05C,4.14358,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3120.099,3120.344,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3240.162,3240.407,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3360.210,3360.455,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3480.249,3480.494,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3600.118,3600.363,0,0,MSM_Rate_05C,4.14358,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3720.151,3720.396,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3840.095,3840.340,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3960.107,3960.352,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4080.106,4080.351,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4200.178,4200.423,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4320.200,4320.445,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4440.156,4440.401,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4560.178,4560.423,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4680.118,4680.363,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4800.184,4800.429,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4920.100,4920.345,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5040.282,5040.527,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5160.118,5160.363,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5280.092,5280.337,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5400.158,5400.403,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5520.098,5520.343,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5640.143,5640.388,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5760.096,5760.341,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5880.141,5880.386,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6000.149,6000.394,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6120.085,6120.330,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6240.220,6240.465,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6360.108,6360.353,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6480.089,6480.334,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6600.196,6600.441,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6720.216,6720.461,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6840.176,6840.421,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6960.197,6960.442,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,7080.130,7080.375,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,7200.164,7200.409,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,7200.164,7200.409,0,0,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
8,RANGE,0.000,7200.548,1,1,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
8,RANGE,0.000,7200.548,1,1,MSM_Rate_05C,4.14369,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
9,CHA,0.000,7200.548,1,1,MSM_Rate_05C,4.19615,1.66884,0.00000,0.00000,0.00000,0.00000,24.50000,
9,CHA,60.089,7260.637,1,1,MSM_Rate_05C,4.20004,0.97890,0.02052,0.00000,0.08617,4.11144,24.50000,
9,CHA,120.023,7320.571,1,1,MSM_Rate_05C,4.20004,0.74198,0.03468,0.00000,0.14564,3.11637,24.60000,
9,CHA,180.029,7380.577,1,1,MSM_Rate_05C,4.19993,0.59409,0.04571,0.00000,0.19196,2.49514,24.60000,
9,CHA,240.044,7440.592,1,1,MSM_Rate_05C,4.19993,0.48748,0.05469,0.00000,0.22968,2.04737,24.70000,
9,CHA,300.083,7500.631,1,1,MSM_Rate_05C,4.19993,0.40527,0.06211,0.00000,0.26085,1.70212,24.70000,
9,CHA,360.051,7560.599,1,1,MSM_Rate_05C,4.20004,0.34138,0.06832,0.00000,0.28693,1.43380,24.70000,
9,CHA,420.087,7620.635,1,1,MSM_Rate_05C,4.19993,0.29005,0.07357,0.00000,0.30899,1.21666,24.70000,
9,CHA,477.910,7678.458,1,1,MSM_Rate_05C,4.20004,0.24876,0.07789,0.00000,0.32713,1.04630,24.70000,
10,PAU,0.000,7678.490,1,1,MSM_Rate_05C,4.20004,0.00000,0.07790,0.07789,0.32720,0.00000,24.70000,
10,PAU,59.990,7738.480,1,1,MSM_Rate_05C,4.18704,0.00000,0.07790,0.07789,0.32720,0.00000,24.70000,
10,PAU,120.015,7798.505,1,1,MSM_Rate_05C,4.18526,0.00000,0.07790,0.07789,0.32720,0.00000,24.70000,
10,PAU,179.984,7858.474,1,1,MSM_Rate_05C,4.18426,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,239.988,7918.478,1,1,MSM_Rate_05C,4.18348,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,300.018,7978.508,1,1,MSM_Rate_05C,4.18304,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,359.974,8038.464,1,1,MSM_Rate_05C,4.18259,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,419.994,8098.484,1,1,MSM_Rate_05C,4.18226,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,480.114,8158.604,1,1,MSM_Rate_05C,4.18193,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,540.005,8218.495,1,1,MSM_Rate_05C,4.18182,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,600.126,8278.616,1,1,MSM_Rate_05C,4.18159,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,660.037,8338.527,1,1,MSM_Rate_05C,4.18137,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,719.985,8398.475,1,1,MSM_Rate_05C,4.18126,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,780.141,8458.631,1,1,MSM_Rate_05C,4.18115,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,839.998,8518.488,1,1,MSM_Rate_05C,4.18104,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,899.997,8578.487,1,1,MSM_Rate_05C,4.18093,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,959.993,8638.483,1,1,MSM_Rate_05C,4.18082,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,1020.084,8698.574,1,1,MSM_Rate_05C,4.18070,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,1080.008,8758.498,1,1,MSM_Rate_05C,4.18070,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,1140.136,8818.626,1,1,MSM_Rate_05C,4.18059,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,1200.005,8878.495,1,1,MSM_Rate_05C,4.18048,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,1260.054,8938.544,1,1,MSM_Rate_05C,4.18048,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,1320.048,8998.538,1,1,MSM_Rate_05C,4.18048,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,1380.092,9058.582,1,1,MSM_Rate_05C,4.18037,0.00000,0.07790,0.07789,0.32720,0.00000,24.60000,
10,PAU,1440.127,9118.617,1,1,MSM_Rate_05C,4.18037,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,1499.985,9178.475,1,1,MSM_Rate_05C,4.18026,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,1560.060,9238.550,1,1,MSM_Rate_05C,4.18026,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,1620.016,9298.506,1,1,MSM_Rate_05C,4.18026,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,1680.014,9358.504,1,1,MSM_Rate_05C,4.18015,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,1740.038,9418.528,1,1,MSM_Rate_05C,4.18015,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,1800.015,9478.505,1,1,MSM_Rate_05C,4.18015,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,1860.012,9538.502,1,1,MSM_Rate_05C,4.18015,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,1920.026,9598.516,1,1,MSM_Rate_05C,4.18004,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,1980.028,9658.518,1,1,MSM_Rate_05C,4.18004,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2040.091,9718.581,1,1,MSM_Rate_05C,4.18004,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2100.033,9778.523,1,1,MSM_Rate_05C,4.18004,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2160.037,9838.527,1,1,MSM_Rate_05C,4.17993,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2219.993,9898.483,1,1,MSM_Rate_05C,4.18004,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2280.005,9958.495,1,1,MSM_Rate_05C,4.17993,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2339.992,10018.482,1,1,MSM_Rate_05C,4.17993,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2400.095,10078.585,1,1,MSM_Rate_05C,4.17993,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2459.986,10138.476,1,1,MSM_Rate_05C,4.17982,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2520.010,10198.500,1,1,MSM_Rate_05C,4.17982,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2580.095,10258.585,1,1,MSM_Rate_05C,4.17982,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2640.032,10318.522,1,1,MSM_Rate_05C,4.17982,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2700.103,10378.593,1,1,MSM_Rate_05C,4.17982,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2759.995,10438.485,1,1,MSM_Rate_05C,4.17982,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2820.014,10498.504,1,1,MSM_Rate_05C,4.17982,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2880.058,10558.548,1,1,MSM_Rate_05C,4.17982,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,2940.145,10618.635,1,1,MSM_Rate_05C,4.17970,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3000.046,10678.536,1,1,MSM_Rate_05C,4.17970,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3060.037,10738.527,1,1,MSM_Rate_05C,4.17970,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3120.010,10798.500,1,1,MSM_Rate_05C,4.17970,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3180.004,10858.494,1,1,MSM_Rate_05C,4.17970,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3240.081,10918.571,1,1,MSM_Rate_05C,4.17970,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3300.025,10978.515,1,1,MSM_Rate_05C,4.17959,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3360.060,11038.550,1,1,MSM_Rate_05C,4.17970,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3420.043,11098.533,1,1,MSM_Rate_05C,4.17970,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3480.106,11158.596,1,1,MSM_Rate_05C,4.17959,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3540.083,11218.573,1,1,MSM_Rate_05C,4.17959,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3600.054,11278.544,1,1,MSM_Rate_05C,4.17959,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3660.124,11338.614,1,1,MSM_Rate_05C,4.17959,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3720.033,11398.523,1,1,MSM_Rate_05C,4.17959,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3780.006,11458.496,1,1,MSM_Rate_05C,4.17959,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3839.999,11518.489,1,1,MSM_Rate_05C,4.17959,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3900.025,11578.515,1,1,MSM_Rate_05C,4.17948,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,3960.140,11638.630,1,1,MSM_Rate_05C,4.17959,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4020.058,11698.548,1,1,MSM_Rate_05C,4.17959,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4080.050,11758.540,1,1,MSM_Rate_05C,4.17948,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4140.009,11818.499,1,1,MSM_Rate_05C,4.17948,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4200.037,11878.527,1,1,MSM_Rate_05C,4.17948,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4260.043,11938.533,1,1,MSM_Rate_05C,4.17948,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4320.030,11998.520,1,1,MSM_Rate_05C,4.17948,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4380.048,12058.538,1,1,MSM_Rate_05C,4.17948,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4440.028,12118.518,1,1,MSM_Rate_05C,4.17948,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4500.005,12178.495,1,1,MSM_Rate_05C,4.17948,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4560.052,12238.542,1,1,MSM_Rate_05C,4.17948,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4620.070,12298.560,1,1,MSM_Rate_05C,4.17948,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4680.025,12358.515,1,1,MSM_Rate_05C,4.17948,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4740.006,12418.496,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4800.081,12478.571,1,1,MSM_Rate_05C,4.17948,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4860.009,12538.499,1,1,MSM_Rate_05C,4.17948,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4920.014,12598.504,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,4980.168,12658.658,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5040.009,12718.499,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5100.047,12778.537,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5160.111,12838.601,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5220.028,12898.518,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5280.025,12958.515,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5340.030,13018.520,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5400.079,13078.569,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5460.002,13138.492,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5520.070,13198.560,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5580.094,13258.584,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5640.100,13318.590,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5700.007,13378.497,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5760.044,13438.534,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5819.993,13498.483,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5880.043,13558.533,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,5940.011,13618.501,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6000.118,13678.608,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6060.043,13738.533,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6120.062,13798.552,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6180.031,13858.521,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6240.003,13918.493,1,1,MSM_Rate_05C,4.17937,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6300.080,13978.570,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6360.029,14038.519,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6420.098,14098.588,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6480.025,14158.515,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6540.025,14218.515,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6600.049,14278.539,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6660.140,14338.630,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6720.071,14398.561,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6780.032,14458.522,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6840.005,14518.495,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6900.023,14578.513,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,6960.034,14638.524,1,1,MSM_Rate_05C,4.17915,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,7020.061,14698.551,1,1,MSM_Rate_05C,4.17915,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,7080.039,14758.529,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,7140.033,14818.523,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,7200.067,14878.557,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
10,PAU,7200.067,14878.557,1,1,MSM_Rate_05C,4.17926,0.00000,0.07790,0.07789,0.32720,0.00000,24.50000,
12,RANGE,0.000,14878.606,1,1,MSM_Rate_05C,4.17926,0.00000,0.00000,0.07789,0.32720,0.00000,24.50000,
12,RANGE,0.000,14878.606,1,1,MSM_Rate_05C,4.17926,0.00000,0.00000,0.07789,0.32720,0.00000,24.50000,
13,DCH,0.000,14878.607,1,1,MSM_Rate_05C,4.09901,-2.49931,0.00000,0.07789,0.32720,0.00000,24.50000,
13,DCH,3.513,14882.120,1,1,MSM_Rate_05C,4.08901,-2.49967,-0.00250,0.07789,0.31698,-10.22116,24.50000,
13,DCH,10.786,14889.393,1,1,MSM_Rate_05C,4.07900,-2.49967,-0.00762,0.07789,0.29605,-10.19644,24.50000,
13,DCH,21.625,14900.232,1,1,MSM_Rate_05C,4.06900,-2.49967,-0.01511,0.07789,0.26554,-10.17115,24.50000,
13,DCH,36.318,14914.925,1,1,MSM_Rate_05C,4.05900,-2.49967,-0.02540,0.07789,0.22374,-10.14643,24.50000,
