

Measurement ID,6430
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1250
Program,189 - MSM_Rate_C10
Start Time,8/26/2020 12:02:58 PM
End Time,8/28/2020 1:52:15 AM
Test section,TS006118
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTempPositive,LogTempMid,LogTempNegative,LogTemp001,
5,PAU,2520.062,2520.356,0,0,MSM_Rate_C10,3.12612,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,2640.045,2640.339,0,0,MSM_Rate_C10,3.12612,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,2760.076,2760.370,0,0,MSM_Rate_C10,3.12623,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,2880.078,2880.372,0,0,MSM_Rate_C10,3.12623,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.20000,
5,PAU,3000.049,3000.343,0,0,MSM_Rate_C10,3.12623,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.20000,
5,PAU,3120.037,3120.331,0,0,MSM_Rate_C10,3.12634,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.20000,
5,PAU,3240.138,3240.432,0,0,MSM_Rate_C10,3.12634,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,3360.038,3360.332,0,0,MSM_Rate_C10,3.12634,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,3480.068,3480.362,0,0,MSM_Rate_C10,3.12645,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,3600.090,3600.384,0,0,MSM_Rate_C10,3.12645,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,3720.048,3720.342,0,0,MSM_Rate_C10,3.12656,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,3840.159,3840.453,0,0,MSM_Rate_C10,3.12656,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,3960.073,3960.367,0,0,MSM_Rate_C10,3.12656,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,4080.061,4080.355,0,0,MSM_Rate_C10,3.12668,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,4200.078,4200.372,0,0,MSM_Rate_C10,3.12668,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,-0.30000,
5,PAU,4320.175,4320.469,0,0,MSM_Rate_C10,3.12679,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,-0.30000,
5,PAU,4440.125,4440.419,0,0,MSM_Rate_C10,3.12679,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,-0.30000,
5,PAU,4560.041,4560.335,0,0,MSM_Rate_C10,3.12690,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,-0.30000,
5,PAU,4680.067,4680.361,0,0,MSM_Rate_C10,3.12690,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,-0.30000,
5,PAU,4800.176,4800.470,0,0,MSM_Rate_C10,3.12690,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,-0.30000,
5,PAU,4920.059,4920.353,0,0,MSM_Rate_C10,3.12690,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,-0.30000,
5,PAU,5040.064,5040.358,0,0,MSM_Rate_C10,3.12690,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,-0.30000,
5,PAU,5160.047,5160.341,0,0,MSM_Rate_C10,3.12701,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,-0.30000,
5,PAU,5280.067,5280.361,0,0,MSM_Rate_C10,3.12701,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,-0.30000,
5,PAU,5400.147,5400.441,0,0,MSM_Rate_C10,3.12712,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,-0.30000,
5,PAU,5520.077,5520.371,0,0,MSM_Rate_C10,3.12712,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.60000,-0.30000,
5,PAU,5640.101,5640.395,0,0,MSM_Rate_C10,3.12712,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.60000,-0.30000,
5,PAU,5760.036,5760.330,0,0,MSM_Rate_C10,3.12723,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.60000,-0.30000,
5,PAU,5880.050,5880.344,0,0,MSM_Rate_C10,3.12723,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,6000.100,6000.394,0,0,MSM_Rate_C10,3.12723,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,6120.029,6120.323,0,0,MSM_Rate_C10,3.12734,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,6240.033,6240.327,0,0,MSM_Rate_C10,3.12734,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.60000,-0.30000,
5,PAU,6360.057,6360.351,0,0,MSM_Rate_C10,3.12734,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.60000,-0.60000,-0.30000,
5,PAU,6480.167,6480.461,0,0,MSM_Rate_C10,3.12745,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.60000,-0.60000,-0.30000,
5,PAU,6600.149,6600.443,0,0,MSM_Rate_C10,3.12745,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.60000,-0.60000,-0.30000,
5,PAU,6720.113,6720.407,0,0,MSM_Rate_C10,3.12745,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.60000,-0.60000,-0.30000,
5,PAU,6840.037,6840.331,0,0,MSM_Rate_C10,3.12756,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.60000,-0.60000,-0.30000,
5,PAU,6960.134,6960.428,0,0,MSM_Rate_C10,3.12756,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.60000,-0.60000,-0.20000,
5,PAU,7080.141,7080.435,0,0,MSM_Rate_C10,3.12768,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.60000,-0.60000,-0.30000,
5,PAU,7200.091,7200.385,0,0,MSM_Rate_C10,3.12768,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.60000,-0.30000,
5,PAU,7200.091,7200.385,0,0,MSM_Rate_C10,3.12768,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.60000,-0.30000,
8,RANGE,0.000,7200.463,1,1,MSM_Rate_C10,3.12768,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.60000,-0.30000,
8,RANGE,0.000,7200.463,1,1,MSM_Rate_C10,3.12768,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.60000,-0.30000,
9,CHA,0.000,7200.464,1,1,MSM_Rate_C10,3.12790,0.01147,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.60000,-0.30000,
9,CHA,2.078,7202.542,1,1,MSM_Rate_C10,3.12734,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.60000,-0.30000,
10,PAU,0.000,7202.577,1,1,MSM_Rate_C10,3.12723,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.60000,-0.30000,
10,PAU,60.015,7262.592,1,1,MSM_Rate_C10,3.12768,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.60000,-0.30000,
10,PAU,120.127,7322.704,1,1,MSM_Rate_C10,3.12768,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.60000,-0.30000,
10,PAU,180.032,7382.609,1,1,MSM_Rate_C10,3.12768,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.60000,0.60000,
10,PAU,240.024,7442.601,1,1,MSM_Rate_C10,3.12768,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,1.70000,
10,PAU,300.089,7502.666,1,1,MSM_Rate_C10,3.12768,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,2.80000,
10,PAU,360.021,7562.598,1,1,MSM_Rate_C10,3.12779,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,3.60000,
10,PAU,419.998,7622.575,1,1,MSM_Rate_C10,3.12779,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,4.40000,
10,PAU,480.006,7682.583,1,1,MSM_Rate_C10,3.12779,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,5.00000,
10,PAU,540.017,7742.594,1,1,MSM_Rate_C10,3.12779,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,5.50000,
10,PAU,600.023,7802.600,1,1,MSM_Rate_C10,3.12779,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,6.00000,
10,PAU,660.057,7862.634,1,1,MSM_Rate_C10,3.12790,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,6.40000,
10,PAU,720.038,7922.615,1,1,MSM_Rate_C10,3.12790,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,6.60000,
10,PAU,780.097,7982.674,1,1,MSM_Rate_C10,3.12790,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,6.90000,
10,PAU,840.055,8042.632,1,1,MSM_Rate_C10,3.12790,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,7.10000,
10,PAU,900.003,8102.580,1,1,MSM_Rate_C10,3.12790,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,7.30000,
10,PAU,960.046,8162.623,1,1,MSM_Rate_C10,3.12790,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,7.40000,
10,PAU,1020.037,8222.614,1,1,MSM_Rate_C10,3.12790,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,7.60000,
10,PAU,1080.058,8282.635,1,1,MSM_Rate_C10,3.12801,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,7.70000,
10,PAU,1140.043,8342.620,1,1,MSM_Rate_C10,3.12801,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,7.80000,
10,PAU,1200.020,8402.597,1,1,MSM_Rate_C10,3.12801,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,8.00000,
10,PAU,1260.170,8462.747,1,1,MSM_Rate_C10,3.12801,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,8.10000,
10,PAU,1320.074,8522.651,1,1,MSM_Rate_C10,3.12801,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,8.30000,
10,PAU,1380.080,8582.657,1,1,MSM_Rate_C10,3.12801,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,7.90000,
10,PAU,1440.075,8642.652,1,1,MSM_Rate_C10,3.12812,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,7.40000,
10,PAU,1500.081,8702.658,1,1,MSM_Rate_C10,3.12812,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,7.10000,
10,PAU,1560.148,8762.725,1,1,MSM_Rate_C10,3.12812,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,6.70000,
10,PAU,1620.041,8822.618,1,1,MSM_Rate_C10,3.12823,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,6.50000,
10,PAU,1680.175,8882.752,1,1,MSM_Rate_C10,3.12823,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,5.90000,
10,PAU,1740.127,8942.704,1,1,MSM_Rate_C10,3.12823,0.00000,0.00000,0.00000,0.00000,0.00000,-0.60000,-0.50000,-0.50000,5.80000,
10,PAU,1800.100,9002.677,1,1,MSM_Rate_C10,3.12823,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,5.80000,
10,PAU,1860.036,9062.613,1,1,MSM_Rate_C10,3.12823,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,5.70000,
10,PAU,1920.002,9122.579,1,1,MSM_Rate_C10,3.12823,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,5.30000,
10,PAU,1980.129,9182.706,1,1,MSM_Rate_C10,3.12823,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,5.00000,
10,PAU,2040.075,9242.652,1,1,MSM_Rate_C10,3.12823,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,5.00000,
10,PAU,2100.080,9302.657,1,1,MSM_Rate_C10,3.12834,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,4.90000,
10,PAU,2160.083,9362.660,1,1,MSM_Rate_C10,3.12834,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,4.70000,
10,PAU,2220.045,9422.622,1,1,MSM_Rate_C10,3.12834,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,4.50000,
10,PAU,2279.991,9482.568,1,1,MSM_Rate_C10,3.12834,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,4.80000,
10,PAU,2340.104,9542.681,1,1,MSM_Rate_C10,3.12834,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,4.90000,
10,PAU,2400.184,9602.761,1,1,MSM_Rate_C10,3.12845,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,4.40000,
10,PAU,2460.075,9662.652,1,1,MSM_Rate_C10,3.12845,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,3.80000,
10,PAU,2520.048,9722.625,1,1,MSM_Rate_C10,3.12845,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,3.20000,
10,PAU,2580.125,9782.702,1,1,MSM_Rate_C10,3.12845,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,2.80000,
10,PAU,2640.052,9842.629,1,1,MSM_Rate_C10,3.12845,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,2.40000,
10,PAU,2699.994,9902.571,1,1,MSM_Rate_C10,3.12845,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,2.00000,
10,PAU,2760.021,9962.598,1,1,MSM_Rate_C10,3.12857,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,1.80000,
10,PAU,2819.993,10022.570,1,1,MSM_Rate_C10,3.12857,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,1.50000,
10,PAU,2880.006,10082.583,1,1,MSM_Rate_C10,3.12857,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,1.30000,
10,PAU,2940.047,10142.624,1,1,MSM_Rate_C10,3.12857,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,1.10000,
10,PAU,3000.021,10202.598,1,1,MSM_Rate_C10,3.12857,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,1.00000,
10,PAU,3060.097,10262.674,1,1,MSM_Rate_C10,3.12868,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,0.80000,
10,PAU,3120.141,10322.718,1,1,MSM_Rate_C10,3.12868,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,0.70000,
10,PAU,3180.029,10382.606,1,1,MSM_Rate_C10,3.12868,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,0.60000,
10,PAU,3240.114,10442.691,1,1,MSM_Rate_C10,3.12868,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,0.40000,
10,PAU,3300.027,10502.604,1,1,MSM_Rate_C10,3.12868,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,0.90000,
10,PAU,3360.063,10562.640,1,1,MSM_Rate_C10,3.12868,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,1.70000,
10,PAU,3419.995,10622.572,1,1,MSM_Rate_C10,3.12879,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,2.20000,
10,PAU,3480.007,10682.584,1,1,MSM_Rate_C10,3.12879,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,2.40000,
10,PAU,3540.135,10742.712,1,1,MSM_Rate_C10,3.12879,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,2.70000,
10,PAU,3600.049,10802.626,1,1,MSM_Rate_C10,3.12879,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,3.00000,
10,PAU,3660.017,10862.594,1,1,MSM_Rate_C10,3.12879,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.50000,3.30000,
10,PAU,3720.137,10922.714,1,1,MSM_Rate_C10,3.12879,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,3.10000,
10,PAU,3780.022,10982.599,1,1,MSM_Rate_C10,3.12890,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,3.40000,
10,PAU,3839.995,11042.572,1,1,MSM_Rate_C10,3.12890,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,3.70000,
10,PAU,3900.074,11102.651,1,1,MSM_Rate_C10,3.12901,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,4.00000,
10,PAU,3960.052,11162.629,1,1,MSM_Rate_C10,3.12901,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,3.80000,
10,PAU,4020.118,11222.695,1,1,MSM_Rate_C10,3.12901,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,3.80000,
10,PAU,4080.082,11282.659,1,1,MSM_Rate_C10,3.12901,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,3.90000,
10,PAU,4139.990,11342.567,1,1,MSM_Rate_C10,3.12901,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,3.90000,
10,PAU,4200.047,11402.624,1,1,MSM_Rate_C10,3.12901,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,3.90000,
10,PAU,4260.083,11462.660,1,1,MSM_Rate_C10,3.12912,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,3.80000,
10,PAU,4320.047,11522.624,1,1,MSM_Rate_C10,3.12901,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,4.20000,
10,PAU,4380.018,11582.595,1,1,MSM_Rate_C10,3.12912,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,4.40000,
10,PAU,4440.019,11642.596,1,1,MSM_Rate_C10,3.12912,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,4.00000,
10,PAU,4500.022,11702.599,1,1,MSM_Rate_C10,3.12912,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,3.40000,
10,PAU,4560.005,11762.582,1,1,MSM_Rate_C10,3.12923,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,2.90000,
10,PAU,4620.046,11822.623,1,1,MSM_Rate_C10,3.12923,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,2.50000,
10,PAU,4680.026,11882.603,1,1,MSM_Rate_C10,3.12923,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,2.10000,
10,PAU,4740.020,11942.597,1,1,MSM_Rate_C10,3.12923,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,1.80000,
10,PAU,4800.065,12002.642,1,1,MSM_Rate_C10,3.12923,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,1.50000,
10,PAU,4860.050,12062.627,1,1,MSM_Rate_C10,3.12923,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,1.30000,
10,PAU,4920.044,12122.621,1,1,MSM_Rate_C10,3.12934,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,1.10000,
10,PAU,4980.031,12182.608,1,1,MSM_Rate_C10,3.12934,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,1.00000,
10,PAU,5040.021,12242.598,1,1,MSM_Rate_C10,3.12934,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,0.80000,
10,PAU,5100.022,12302.599,1,1,MSM_Rate_C10,3.12934,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,0.80000,
10,PAU,5159.992,12362.569,1,1,MSM_Rate_C10,3.12934,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,1.30000,
10,PAU,5220.045,12422.622,1,1,MSM_Rate_C10,3.12934,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,1.60000,
10,PAU,5280.035,12482.612,1,1,MSM_Rate_C10,3.12934,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,2.20000,
10,PAU,5340.026,12542.603,1,1,MSM_Rate_C10,3.12946,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,2.60000,
10,PAU,5400.013,12602.590,1,1,MSM_Rate_C10,3.12946,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,2.50000,
10,PAU,5459.983,12662.560,1,1,MSM_Rate_C10,3.12946,0.00000,0.00000,0.00000,0.00000,0.00000,-0.50000,-0.50000,-0.40000,2.20000,
