

Measurement ID,6433,
Battery Name,LG M50,
Battery Type,
Circuit,MCCD_1254,
Program,189 - MSM_Rate_C10,
Start Time,8/26/2020 11:57:45 AM,
End Time,8/27/2020 10:27:44 PM,
Test section,TS006121,
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001
5,PAU,3240.06,3240.286,0,0,MSM_Rate_C10,3.13183,0,0,0,0,0,-0.5
5,PAU,3360.063,3360.289,0,0,MSM_Rate_C10,3.13183,0,0,0,0,0,-0.5
5,PAU,3480.146,3480.372,0,0,MSM_Rate_C10,3.13194,0,0,0,0,0,-0.5
5,PAU,3600.105,3600.331,0,0,MSM_Rate_C10,3.13194,0,0,0,0,0,-0.5
5,PAU,3720.155,3720.381,0,0,MSM_Rate_C10,3.13206,0,0,0,0,0,-0.5
5,PAU,3840.067,3840.293,0,0,MSM_Rate_C10,3.13206,0,0,0,0,0,-0.5
5,PAU,3960.096,3960.322,0,0,MSM_Rate_C10,3.13206,0,0,0,0,0,-0.5
5,PAU,4080.204,4080.43,0,0,MSM_Rate_C10,3.13217,0,0,0,0,0,-0.5
5,PAU,4200.117,4200.343,0,0,MSM_Rate_C10,3.13217,0,0,0,0,0,-0.5
5,PAU,4320.1,4320.326,0,0,MSM_Rate_C10,3.13228,0,0,0,0,0,-0.5
5,PAU,4440.114,4440.34,0,0,MSM_Rate_C10,3.13228,0,0,0,0,0,-0.5
5,PAU,4560.07,4560.296,0,0,MSM_Rate_C10,3.13239,0,0,0,0,0,-0.5
5,PAU,4680.102,4680.328,0,0,MSM_Rate_C10,3.13239,0,0,0,0,0,-0.5
5,PAU,4800.116,4800.342,0,0,MSM_Rate_C10,3.13239,0,0,0,0,0,-0.5
5,PAU,4920.08,4920.306,0,0,MSM_Rate_C10,3.1325,0,0,0,0,0,-0.5
5,PAU,5040.156,5040.382,0,0,MSM_Rate_C10,3.1325,0,0,0,0,0,-0.5
5,PAU,5160.181,5160.407,0,0,MSM_Rate_C10,3.1325,0,0,0,0,0,-0.5
5,PAU,5280.119,5280.345,0,0,MSM_Rate_C10,3.1325,0,0,0,0,0,-0.5
5,PAU,5400.088,5400.314,0,0,MSM_Rate_C10,3.13261,0,0,0,0,0,-0.5
5,PAU,5520.115,5520.341,0,0,MSM_Rate_C10,3.13261,0,0,0,0,0,-0.5
5,PAU,5640.085,5640.311,0,0,MSM_Rate_C10,3.13261,0,0,0,0,0,-0.5
5,PAU,5760.14,5760.366,0,0,MSM_Rate_C10,3.13272,0,0,0,0,0,-0.5
5,PAU,5880.092,5880.318,0,0,MSM_Rate_C10,3.13272,0,0,0,0,0,-0.5
5,PAU,6000.167,6000.393,0,0,MSM_Rate_C10,3.13283,0,0,0,0,0,-0.5
5,PAU,6120.112,6120.338,0,0,MSM_Rate_C10,3.13283,0,0,0,0,0,-0.5
5,PAU,6240.109,6240.335,0,0,MSM_Rate_C10,3.13283,0,0,0,0,0,-0.5
5,PAU,6360.121,6360.347,0,0,MSM_Rate_C10,3.13294,0,0,0,0,0,-0.5
5,PAU,6480.085,6480.311,0,0,MSM_Rate_C10,3.13294,0,0,0,0,0,-0.5
5,PAU,6600.121,6600.347,0,0,MSM_Rate_C10,3.13294,0,0,0,0,0,-0.5
5,PAU,6720.065,6720.291,0,0,MSM_Rate_C10,3.13306,0,0,0,0,0,-0.5
5,PAU,6840.074,6840.3,0,0,MSM_Rate_C10,3.13306,0,0,0,0,0,-0.5
5,PAU,6960.118,6960.344,0,0,MSM_Rate_C10,3.13306,0,0,0,0,0,-0.5
5,PAU,7080.176,7080.402,0,0,MSM_Rate_C10,3.13317,0,0,0,0,0,-0.5
5,PAU,7200.128,7200.354,0,0,MSM_Rate_C10,3.13317,0,0,0,0,0,-0.5
5,PAU,7200.128,7200.354,0,0,MSM_Rate_C10,3.13317,0,0,0,0,0,-0.5
8,RANGE,0,7200.386,1,1,MSM_Rate_C10,3.13317,0,0,0,0,0,-0.5
8,RANGE,0,7200.386,1,1,MSM_Rate_C10,3.13317,0,0,0,0,0,-0.5
9,CHA,0,7200.386,1,1,MSM_Rate_C10,3.2634,1.66415,0,0,0,0,-0.5
9,CHA,0.294,7200.68,1,1,MSM_Rate_C10,3.28207,1.66595,0.00014,0,0.00047,5.46776,-0.5
9,CHA,0.361,7200.747,1,1,MSM_Rate_C10,3.30274,1.66775,0.00014,0,0.00047,5.46776,-0.5
9,CHA,0.672,7201.058,1,1,MSM_Rate_C10,3.31774,1.66883,0.00031,0,0.00103,5.53676,-0.5
9,CHA,1.126,7201.512,1,1,MSM_Rate_C10,3.32875,1.66955,0.00049,0,0.00161,5.55752,-0.5
9,CHA,2.216,7202.602,1,1,MSM_Rate_C10,3.3393,1.66955,0.00099,0,0.00328,5.57366,-0.5
9,CHA,5.668,7206.054,1,1,MSM_Rate_C10,3.34953,1.66955,0.00261,0,0.00869,5.59287,-0.5
9,CHA,11.018,7211.404,1,1,MSM_Rate_C10,3.35953,1.66955,0.00511,0,0.0171,5.60891,-0.5
9,CHA,17.226,7217.612,1,1,MSM_Rate_C10,3.36953,1.66955,0.00798,0,0.02676,5.62561,-0.5
9,CHA,24.164,7224.55,1,1,MSM_Rate_C10,3.37953,1.66955,0.01114,0,0.03743,5.64194,-0.5
9,CHA,31.622,7232.008,1,1,MSM_Rate_C10,3.38953,1.66991,0.01465,0,0.04929,5.65967,-0.5
9,CHA,40.047,7240.433,1,1,MSM_Rate_C10,3.39953,1.66955,0.0185,0,0.06237,5.67552,-0.5
9,CHA,48.982,7249.368,1,1,MSM_Rate_C10,3.40953,1.66991,0.02268,0,0.07659,5.69326,-0.4
9,CHA,58.819,7259.205,1,1,MSM_Rate_C10,3.41954,1.66991,0.02723,0,0.09213,5.70891,-0.4
9,CHA,60.196,7260.582,1,1,MSM_Rate_C10,3.42076,1.66955,0.02787,0,0.09433,5.71114,-0.4
9,CHA,69.531,7269.917,1,1,MSM_Rate_C10,3.42965,1.66955,0.03225,0,0.10934,5.72598,-0.4
9,CHA,81.336,7281.722,1,1,MSM_Rate_C10,3.43965,1.66991,0.03771,0,0.12806,5.74373,-0.4
9,CHA,94.278,7294.664,1,1,MSM_Rate_C10,3.44965,1.66955,0.04369,0,0.14868,5.75919,-0.3
9,CHA,108.363,7308.749,1,1,MSM_Rate_C10,3.45965,1.66955,0.05027,0,0.1714,5.77607,-0.3
9,CHA,120.084,7320.47,1,1,MSM_Rate_C10,3.46721,1.66991,0.05567,0,0.19011,5.78994,-0.3
9,CHA,123.649,7324.035,1,1,MSM_Rate_C10,3.46965,1.66955,0.05731,0,0.19581,5.79384,-0.3
9,CHA,140.423,7340.809,1,1,MSM_Rate_C10,3.47965,1.66991,0.06506,0,0.22274,5.81054,-0.3
9,CHA,158.769,7359.155,1,1,MSM_Rate_C10,3.48966,1.66991,0.07361,0,0.25252,5.82743,-0.2
9,CHA,178.936,7379.322,1,1,MSM_Rate_C10,3.49966,1.66955,0.08297,0,0.28524,5.84268,-0.2
9,CHA,180.156,7380.542,1,1,MSM_Rate_C10,3.5001,1.66955,0.08352,0,0.28716,5.84361,-0.2
9,CHA,201.646,7402.032,1,1,MSM_Rate_C10,3.50966,1.66991,0.09346,0,0.322,5.86064,-0.1
9,CHA,227.139,7427.525,1,1,MSM_Rate_C10,3.51966,1.66991,0.10531,0,0.36363,5.87734,-0.1
9,CHA,240.064,7440.45,1,1,MSM_Rate_C10,3.52421,1.66955,0.11129,0,0.38471,5.88387,0
9,CHA,256.197,7456.583,1,1,MSM_Rate_C10,3.52966,1.66991,0.11879,0,0.41117,5.89423,0
9,CHA,290.348,7490.734,1,1,MSM_Rate_C10,3.53966,1.66991,0.13464,0,0.4672,5.91093,0.1
9,CHA,300.069,7500.455,1,1,MSM_Rate_C10,3.54211,1.66991,0.13915,0,0.48317,5.91501,0.1
9,CHA,336.774,7537.16,1,1,MSM_Rate_C10,3.54966,1.66955,0.15613,0,0.54338,5.92745,0.2
9,CHA,360.047,7560.433,1,1,MSM_Rate_C10,3.55311,1.66991,0.1669,0,0.58162,5.93339,0.2
9,CHA,420.023,7620.409,1,1,MSM_Rate_C10,3.559,1.66991,0.19475,0,0.68066,5.94322,0.4
9,CHA,428.341,7628.727,1,1,MSM_Rate_C10,3.55966,1.66991,0.19861,0,0.6944,5.94286,0.4
9,CHA,480.067,7680.453,1,1,MSM_Rate_C10,3.56255,1.66991,0.22261,0,0.77987,5.94916,0.5
9,CHA,540.066,7740.452,1,1,MSM_Rate_C10,3.56544,1.66991,0.25041,0,0.87894,5.9527,0.7
9,CHA,600.018,7800.404,1,1,MSM_Rate_C10,3.56833,1.66991,0.27824,0,0.97823,5.95881,0.8
9,CHA,624.307,7824.693,1,1,MSM_Rate_C10,3.56966,1.66955,0.28953,0,1.01853,5.95956,0.8
9,CHA,660.09,7860.476,1,1,MSM_Rate_C10,3.57144,1.66955,0.30612,0,1.07776,5.96272,0.9
9,CHA,720.019,7920.405,1,1,MSM_Rate_C10,3.57478,1.66991,0.33393,0,1.17713,5.96957,1
9,CHA,780.092,7980.478,1,1,MSM_Rate_C10,3.57833,1.66955,0.36181,0,1.27682,5.97422,1.1
9,CHA,799.399,7999.785,1,1,MSM_Rate_C10,3.57967,1.66955,0.37078,0,1.30893,5.97645,1.1
9,CHA,840.007,8040.393,1,1,MSM_Rate_C10,3.58222,1.66991,0.38961,0,1.37637,5.982,1.1
9,CHA,900.029,8100.415,1,1,MSM_Rate_C10,3.58622,1.66955,0.41742,0,1.47606,5.98739,1.2
9,CHA,948.941,8149.327,1,1,MSM_Rate_C10,3.58967,1.66991,0.44009,0,1.55739,5.99425,1.2
9,CHA,960.017,8160.403,1,1,MSM_Rate_C10,3.59045,1.66991,0.44525,0,1.57589,5.99574,1.2
9,CHA,1020.046,8220.432,1,1,MSM_Rate_C10,3.59478,1.66991,0.47304,0,1.67574,6.00168,1.2
9,CHA,1080.072,8280.458,1,1,MSM_Rate_C10,3.59934,1.66991,0.50086,0,1.77581,6.01058,1.3
9,CHA,1084.306,8284.692,1,1,MSM_Rate_C10,3.59967,1.66991,0.50288,0,1.78308,6.01095,1.3
9,CHA,1140.129,8340.515,1,1,MSM_Rate_C10,3.60389,1.66955,0.52871,0,1.87613,6.01689,1.3
9,CHA,1200.047,8400.433,1,1,MSM_Rate_C10,3.60867,1.66991,0.55658,0,1.9766,6.02617,1.3
9,CHA,1212.439,8412.825,1,1,MSM_Rate_C10,3.60967,1.66991,0.56235,0,1.99744,6.02784,1.3
9,CHA,1260.056,8460.442,1,1,MSM_Rate_C10,3.61345,1.66955,0.58443,0,2.07718,6.03285,1.3
9,CHA,1320.007,8520.393,1,1,MSM_Rate_C10,3.61823,1.66955,0.61216,0,2.17747,6.04082,1.4
9,CHA,1336.523,8536.909,1,1,MSM_Rate_C10,3.61967,1.66955,0.6199,0,2.20545,6.04324,1.3
9,CHA,1380.078,8580.464,1,1,MSM_Rate_C10,3.62323,1.66991,0.64005,0,2.27845,6.04899,1.4
9,CHA,1439.988,8640.374,1,1,MSM_Rate_C10,3.62812,1.66991,0.66788,0,2.37934,6.05864,1.4
9,CHA,1457.843,8658.229,1,1,MSM_Rate_C10,3.62967,1.66991,0.67618,0,2.40944,6.06124,1.4
9,CHA,1499.985,8700.371,1,1,MSM_Rate_C10,3.63312,1.66955,0.69567,0,2.48022,6.067,1.4
9,CHA,1560.164,8760.55,1,1,MSM_Rate_C10,3.63823,1.66991,0.72359,0,2.58173,6.07553,1.4
9,CHA,1576.256,8776.642,1,1,MSM_Rate_C10,3.63967,1.66955,0.73106,0,2.60894,6.07663,1.4
9,CHA,1620.006,8820.392,1,1,MSM_Rate_C10,3.64345,1.66991,0.75136,0,2.68285,6.08294,1.4
9,CHA,1680.135,8880.521,1,1,MSM_Rate_C10,3.64856,1.66955,0.77918,0,2.78428,6.09147,1.4
9,CHA,1691.749,8892.135,1,1,MSM_Rate_C10,3.64967,1.66991,0.78463,0,2.80416,6.09465,1.4
9,CHA,1740.157,8940.543,1,1,MSM_Rate_C10,3.65379,1.66955,0.80706,0,2.88607,6.10019,1.4
9,CHA,1799.987,9000.373,1,1,MSM_Rate_C10,3.65879,1.66955,0.83481,0,2.98755,6.10854,1.4
9,CHA,1810.184,9010.57,1,1,MSM_Rate_C10,3.65968,1.66991,0.8396,0,3.00505,6.11135,1.4
9,CHA,1860.066,9060.452,1,1,MSM_Rate_C10,3.66368,1.66991,0.86264,0,3.08943,6.11803,1.4
9,CHA,1920.04,9120.426,1,1,MSM_Rate_C10,3.66845,1.66955,0.89052,0,3.19164,6.12582,1.3
9,CHA,1936.162,9136.548,1,1,MSM_Rate_C10,3.66968,1.66955,0.89801,0,3.21911,6.12672,1.4
9,CHA,1980.022,9180.408,1,1,MSM_Rate_C10,3.6729,1.66991,0.91837,0,3.29387,6.13343,1.3
9,CHA,2040.088,9240.474,1,1,MSM_Rate_C10,3.67723,1.66955,0.94621,0,3.39617,6.13934,1.3
9,CHA,2073.813,9274.199,1,1,MSM_Rate_C10,3.67968,1.66955,0.96187,0,3.45379,6.14342,1.3
9,CHA,2100.115,9300.501,1,1,MSM_Rate_C10,3.68135,1.66955,0.97404,0,3.49859,6.1462,1.3
9,CHA,2160.003,9360.389,1,1,MSM_Rate_C10,3.68535,1.66991,1.00185,0,3.601,6.15421,1.3
9,CHA,2220.115,9420.501,1,1,MSM_Rate_C10,3.68912,1.66991,1.02967,0,3.70361,6.16052,1.3
9,CHA,2223.967,9424.353,1,1,MSM_Rate_C10,3.6899,1.67136,1.03144,0,3.71014,6.15956,1.3
9,CHA,2280.048,9480.434,1,1,MSM_Rate_C10,3.69279,1.66991,1.05748,0,3.80625,6.16665,1.3
9,CHA,2340.046,9540.432,1,1,MSM_Rate_C10,3.69646,1.66955,1.08527,0,3.90891,6.17277,1.3
9,CHA,2395.45,9595.836,1,1,MSM_Rate_C10,3.6999,1.66955,1.11104,0,4.00421,6.17719,1.3
9,CHA,2400.025,9600.411,1,1,MSM_Rate_C10,3.70001,1.66955,1.1131,0,4.01184,6.17889,1.3
9,CHA,2460.1,9660.486,1,1,MSM_Rate_C10,3.70368,1.66955,1.14103,0,4.11524,6.1835,1.3
9,CHA,2520.068,9720.454,1,1,MSM_Rate_C10,3.70735,1.66991,1.16875,0,4.21796,6.19096,1.3
9,CHA,2562.103,9762.489,1,1,MSM_Rate_C10,3.7099,1.66991,1.18832,0,4.29054,6.19522,1.2
9,CHA,2580.055,9780.441,1,1,MSM_Rate_C10,3.7109,1.66955,1.19664,0,4.32141,6.19556,1.2
9,CHA,2640.094,9840.48,1,1,MSM_Rate_C10,3.71435,1.66955,1.22449,0,4.42481,6.20131,1.3
9,CHA,2700.127,9900.513,1,1,MSM_Rate_C10,3.71791,1.66991,1.25231,0,4.52818,6.20858,1.3
9,CHA,2732.856,9933.242,1,1,MSM_Rate_C10,3.71991,1.66991,1.26752,0,4.58474,6.21174,1.3
9,CHA,2760.064,9960.45,1,1,MSM_Rate_C10,3.72146,1.66955,1.2801,0,4.63155,6.21318,1.3
9,CHA,2820.105,10020.491,1,1,MSM_Rate_C10,3.72502,1.66955,1.30799,0,4.73541,6.21912,1.3
9,CHA,2880.102,10080.488,1,1,MSM_Rate_C10,3.72846,1.66991,1.33582,0,4.83909,6.22621,1.3
9,CHA,2904.135,10104.521,1,1,MSM_Rate_C10,3.72991,1.66955,1.34699,0,4.88075,6.22728,1.3
9,CHA,2940.121,10140.507,1,1,MSM_Rate_C10,3.73191,1.66991,1.36362,0,4.94279,6.23062,1.3
9,CHA,3000.003,10200.389,1,1,MSM_Rate_C10,3.73535,1.66955,1.39136,0,5.04639,6.23637,1.3
9,CHA,3060.052,10260.438,1,1,MSM_Rate_C10,3.7388,1.66991,1.41921,0,5.15044,6.24347,1.3
9,CHA,3078.352,10278.738,1,1,MSM_Rate_C10,3.73991,1.66955,1.42779,0,5.18254,6.24398,1.3
9,CHA,3120.118,10320.504,1,1,MSM_Rate_C10,3.74224,1.66955,1.44712,0,5.25485,6.24787,1.3
9,CHA,3180.08,10380.466,1,1,MSM_Rate_C10,3.74558,1.66955,1.47493,0,5.35897,6.25344,1.3
9,CHA,3240.077,10440.463,1,1,MSM_Rate_C10,3.74902,1.66955,1.50273,0,5.46314,6.25919,1.3
9,CHA,3254.282,10454.668,1,1,MSM_Rate_C10,3.74991,1.66955,1.50939,0,5.48812,6.26068,1.3
9,CHA,3300.055,10500.441,1,1,MSM_Rate_C10,3.75247,1.66991,1.53055,0,5.5675,6.2663,1.3
9,CHA,3360.07,10560.456,1,1,MSM_Rate_C10,3.75591,1.66991,1.55836,0,5.67189,6.27069,1.3
9,CHA,3420.099,10620.485,1,1,MSM_Rate_C10,3.75936,1.66955,1.58625,0,5.77671,6.27645,1.3
9,CHA,3427.734,10628.12,1,1,MSM_Rate_C10,3.75991,1.66955,1.58983,0,5.79015,6.27737,1.3
9,CHA,3480.157,10680.543,1,1,MSM_Rate_C10,3.76291,1.66955,1.6141,0,5.88143,6.28238,1.3
9,CHA,3540.134,10740.52,1,1,MSM_Rate_C10,3.76636,1.66991,1.64188,0,5.98603,6.28813,1.4
9,CHA,3599.797,10800.183,1,1,MSM_Rate_C10,3.76991,1.66991,1.66955,0,6.09028,6.29525,1.4
9,CHA,3600.063,10800.449,1,1,MSM_Rate_C10,3.76991,1.66991,1.66967,0,6.09075,6.29543,1.4
9,CHA,3660.052,10860.438,1,1,MSM_Rate_C10,3.77336,1.66991,1.69753,0,6.19583,6.30118,1.4
9,CHA,3720.029,10920.415,1,1,MSM_Rate_C10,3.77702,1.66955,1.72535,0,6.30083,6.30576,1.4
9,CHA,3762.267,10962.653,1,1,MSM_Rate_C10,3.78014,1.67136,1.74493,0,6.37483,6.31021,1.4
9,CHA,3780.049,10980.435,1,1,MSM_Rate_C10,3.78069,1.66991,1.75322,0,6.40617,6.31343,1.4
9,CHA,3840.044,11040.43,1,1,MSM_Rate_C10,3.78436,1.66955,1.78107,0,6.51152,6.31819,1.4
9,CHA,3899.976,11100.362,1,1,MSM_Rate_C10,3.78825,1.66919,1.80887,0,6.61676,6.32332,1.5
9,CHA,3930.829,11131.215,1,1,MSM_Rate_C10,3.79014,1.66991,1.82309,0,6.67064,6.32902,1.5
9,CHA,3960.057,11160.443,1,1,MSM_Rate_C10,3.79191,1.66991,1.83668,0,6.72215,6.33081,1.5
9,CHA,4020.063,11220.449,1,1,MSM_Rate_C10,3.7958,1.66955,1.86448,0,6.82763,6.33867,1.5
9,CHA,4080.05,11280.436,1,1,MSM_Rate_C10,3.7998,1.66991,1.8923,0,6.9333,6.34535,1.5
9,CHA,4083.724,11284.11,1,1,MSM_Rate_C10,3.80014,1.66991,1.89402,0,6.93982,6.34572,1.5
9,CHA,4139.996,11340.382,1,1,MSM_Rate_C10,3.80392,1.66991,1.92015,0,7.03917,6.35221,1.5
9,CHA,4200.098,11400.484,1,1,MSM_Rate_C10,3.80803,1.66955,1.94806,0,7.1454,6.35771,1.5
9,CHA,4228.543,11428.929,1,1,MSM_Rate_C10,3.81014,1.66991,1.96127,0,7.19571,6.36261,1.5
9,CHA,4260.072,11460.458,1,1,MSM_Rate_C10,3.81236,1.66991,1.97585,0,7.25127,6.36632,1.5
9,CHA,4320.018,11520.404,1,1,MSM_Rate_C10,3.81681,1.66955,2.00365,0,7.35733,6.37356,1.5
9,CHA,4364.029,11564.415,1,1,MSM_Rate_C10,3.82014,1.66991,2.02406,0,7.43526,6.37931,1.5
9,CHA,4380.086,11580.472,1,1,MSM_Rate_C10,3.82125,1.66991,2.03146,0,7.46353,6.38116,1.6
9,CHA,4440.082,11640.468,1,1,MSM_Rate_C10,3.82592,1.66955,2.05931,0,7.57003,6.38758,1.6
9,CHA,4493.127,11693.513,1,1,MSM_Rate_C10,3.83014,1.66991,2.08399,0,7.66448,6.39601,1.6
9,CHA,4500.021,11700.407,1,1,MSM_Rate_C10,3.8307,1.66991,2.08709,0,7.67637,6.39675,1.6
9,CHA,4560.117,11760.503,1,1,MSM_Rate_C10,3.83559,1.66955,2.11496,0,7.7832,6.40353,1.5
9,CHA,4613.973,11814.359,1,1,MSM_Rate_C10,3.84014,1.66991,2.14004,0,7.87943,6.41271,1.6
9,CHA,4620.01,11820.396,1,1,MSM_Rate_C10,3.84059,1.66955,2.14281,0,7.89009,6.41345,1.5
9,CHA,4680.024,11880.41,1,1,MSM_Rate_C10,3.84581,1.66991,2.17067,0,7.99717,6.42217,1.5
9,CHA,4728.639,11929.025,1,1,MSM_Rate_C10,3.85014,1.66991,2.19322,0,8.08393,6.42941,1.6
9,CHA,4740.008,11940.394,1,1,MSM_Rate_C10,3.85103,1.66991,2.19847,0,8.10414,6.4309,1.5
9,CHA,4799.992,12000.378,1,1,MSM_Rate_C10,3.85648,1.66991,2.22629,0,8.21135,6.43841,1.6
9,CHA,4839.109,12039.495,1,1,MSM_Rate_C10,3.86015,1.66991,2.24443,0,8.28135,6.44454,1.6
9,CHA,4860.046,12060.432,1,1,MSM_Rate_C10,3.86203,1.66991,2.25414,0,8.31885,6.44927,1.6
9,CHA,4920.03,12120.416,1,1,MSM_Rate_C10,3.8677,1.66991,2.28196,0,8.42637,6.45855,1.6
9,CHA,4945.417,12145.803,1,1,MSM_Rate_C10,3.87015,1.66991,2.29374,0,8.47193,6.46263,1.6
9,CHA,4980.014,12180.4,1,1,MSM_Rate_C10,3.87337,1.66955,2.30979,0,8.53406,6.4668,1.6
9,CHA,5040.03,12240.416,1,1,MSM_Rate_C10,3.87937,1.66955,2.33765,0,8.64207,6.47682,1.5
9,CHA,5048.172,12248.558,1,1,MSM_Rate_C10,3.88015,1.66955,2.3414,0,8.65662,6.47793,1.6
9,CHA,5100.092,12300.478,1,1,MSM_Rate_C10,3.88526,1.66955,2.36549,0,8.75016,6.48665,1.6
9,CHA,5148.55,12348.936,1,1,MSM_Rate_C10,3.89015,1.66955,2.38794,0,8.83744,6.49463,1.6
9,CHA,5160.026,12360.412,1,1,MSM_Rate_C10,3.89126,1.66955,2.3933,0,8.85828,6.49667,1.6
9,CHA,5220.045,12420.431,1,1,MSM_Rate_C10,3.89726,1.66991,2.42114,0,8.96671,6.50809,1.6
9,CHA,5247.679,12448.065,1,1,MSM_Rate_C10,3.90015,1.66955,2.43395,0,9.01665,6.51151,1.7
9,CHA,5280.011,12480.397,1,1,MSM_Rate_C10,3.90337,1.66991,2.44896,0,9.07519,6.5183,1.6
9,CHA,5340.045,12540.431,1,1,MSM_Rate_C10,3.90948,1.66955,2.4768,0,9.18397,6.5271,1.6
9,CHA,5345.631,12546.017,1,1,MSM_Rate_C10,3.91015,1.66991,2.47939,0,9.1941,6.52962,1.6
9,CHA,5400.042,12600.428,1,1,MSM_Rate_C10,3.91571,1.66955,2.5046,0,9.29274,6.53749,1.6
9,CHA,5442.349,12642.735,1,1,MSM_Rate_C10,3.92015,1.66955,2.52422,0,9.36962,6.54472,1.7
9,CHA,5460.022,12660.408,1,1,MSM_Rate_C10,3.92193,1.66991,2.53245,0,9.40187,6.54929,1.6
9,CHA,5519.998,12720.384,1,1,MSM_Rate_C10,3.92804,1.66955,2.56024,0,9.51094,6.55808,1.6
9,CHA,5539.718,12740.104,1,1,MSM_Rate_C10,3.93015,1.66991,2.56941,0,9.54699,6.56302,1.6
9,CHA,5580.005,12780.391,1,1,MSM_Rate_C10,3.93427,1.66955,2.58807,0,9.62036,6.56989,1.6
9,CHA,5636.637,12837.023,1,1,MSM_Rate_C10,3.94016,1.66955,2.61434,0,9.72377,6.57812,1.6
9,CHA,5640.023,12840.409,1,1,MSM_Rate_C10,3.94049,1.66991,2.61594,0,9.73007,6.58028,1.6
9,CHA,5700.023,12900.409,1,1,MSM_Rate_C10,3.9466,1.66955,2.64374,0,9.83971,6.58906,1.6
9,CHA,5734.164,12934.55,1,1,MSM_Rate_C10,3.95016,1.66991,2.65957,0,9.90222,6.59624,1.6
9,CHA,5760.013,12960.399,1,1,MSM_Rate_C10,3.95271,1.66955,2.67152,0,9.94943,6.59927,1.6
9,CHA,5819.996,13020.382,1,1,MSM_Rate_C10,3.95882,1.66955,2.69932,0,10.05942,6.6109,1.6
9,CHA,5832.748,13033.134,1,1,MSM_Rate_C10,3.96016,1.66955,2.70532,0,10.08318,6.6117,1.6
9,CHA,5880.065,13080.451,1,1,MSM_Rate_C10,3.96494,1.66991,2.72726,0,10.17011,6.6211,1.6
