

Measurement ID,6313
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1254
Program,189 - MSM_Rate_C10
Start Time,8/20/2020 11:14:07 AM
End Time,8/21/2020 8:11:56 PM
Test section,TS006006
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001,
5,PAU,2040.094,2040.340,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2160.049,2160.295,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2280.113,2280.359,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2400.039,2400.285,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2520.066,2520.312,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2640.130,2640.376,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2760.127,2760.373,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,2880.129,2880.375,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3000.120,3000.366,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3120.040,3120.286,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3240.132,3240.378,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3360.040,3360.286,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3480.069,3480.315,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3600.069,3600.315,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3720.041,3720.287,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3840.052,3840.298,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,3960.149,3960.395,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4080.140,4080.386,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4200.078,4200.324,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4320.091,4320.337,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4440.187,4440.433,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4560.035,4560.281,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4680.163,4680.409,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4800.098,4800.344,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,4920.206,4920.452,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5040.124,5040.370,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5160.173,5160.419,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5280.206,5280.452,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5400.091,5400.337,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5520.051,5520.297,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5640.057,5640.303,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5760.154,5760.400,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,5880.153,5880.399,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6000.083,6000.329,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6120.208,6120.454,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6240.028,6240.274,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6360.041,6360.287,0,0,MSM_Rate_C10,4.14418,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6480.097,6480.343,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6600.051,6600.297,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6720.078,6720.324,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6840.079,6840.325,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,6960.057,6960.303,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,7080.106,7080.352,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,7200.135,7200.381,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
5,PAU,7200.135,7200.381,0,0,MSM_Rate_C10,4.14407,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
8,RANGE,0.000,7200.418,1,1,MSM_Rate_C10,4.14418,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
8,RANGE,0.000,7200.418,1,1,MSM_Rate_C10,4.14418,0.00000,0.00000,0.00000,0.00000,0.00000,24.50000,
9,CHA,0.000,7200.419,1,1,MSM_Rate_C10,4.19708,1.66847,0.00000,0.00000,0.00000,0.00000,24.50000,
9,CHA,60.009,7260.428,1,1,MSM_Rate_C10,4.19985,0.96712,0.02020,0.00000,0.08485,4.06326,24.50000,
9,CHA,120.035,7320.454,1,1,MSM_Rate_C10,4.19997,0.73706,0.03424,0.00000,0.14381,3.09864,24.60000,
9,CHA,180.095,7380.514,1,1,MSM_Rate_C10,4.19985,0.59210,0.04527,0.00000,0.19012,2.48672,24.60000,
9,CHA,239.999,7440.418,1,1,MSM_Rate_C10,4.19997,0.48680,0.05419,0.00000,0.22758,2.04450,24.60000,
9,CHA,300.157,7500.576,1,1,MSM_Rate_C10,4.19997,0.40531,0.06161,0.00000,0.25874,1.70228,24.60000,
9,CHA,360.038,7560.457,1,1,MSM_Rate_C10,4.19985,0.34148,0.06780,0.00000,0.28476,1.43418,24.60000,
9,CHA,420.003,7620.422,1,1,MSM_Rate_C10,4.19985,0.28992,0.07303,0.00000,0.30672,1.21610,24.60000,
9,CHA,478.540,7678.959,1,1,MSM_Rate_C10,4.19997,0.24845,0.07740,0.00000,0.32507,1.04194,24.60000,
10,PAU,0.000,7679.055,1,1,MSM_Rate_C10,4.19985,0.00000,0.07742,0.07740,0.32516,1.04345,24.60000,
10,PAU,60.050,7739.105,1,1,MSM_Rate_C10,4.18685,0.00000,0.07742,0.07740,0.32516,0.00000,24.60000,
10,PAU,120.004,7799.059,1,1,MSM_Rate_C10,4.18519,0.00000,0.07742,0.07740,0.32516,0.00000,24.60000,
10,PAU,180.046,7859.101,1,1,MSM_Rate_C10,4.18419,0.00000,0.07742,0.07740,0.32516,0.00000,24.60000,
10,PAU,240.099,7919.154,1,1,MSM_Rate_C10,4.18352,0.00000,0.07742,0.07740,0.32516,0.00000,24.60000,
10,PAU,300.076,7979.131,1,1,MSM_Rate_C10,4.18307,0.00000,0.07742,0.07740,0.32516,0.00000,24.60000,
10,PAU,360.046,8039.101,1,1,MSM_Rate_C10,4.18263,0.00000,0.07742,0.07740,0.32516,0.00000,24.60000,
10,PAU,420.052,8099.107,1,1,MSM_Rate_C10,4.18230,0.00000,0.07742,0.07740,0.32516,0.00000,24.60000,
10,PAU,480.136,8159.191,1,1,MSM_Rate_C10,4.18207,0.00000,0.07742,0.07740,0.32516,0.00000,24.60000,
10,PAU,540.047,8219.102,1,1,MSM_Rate_C10,4.18174,0.00000,0.07742,0.07740,0.32516,0.00000,24.60000,
10,PAU,600.035,8279.090,1,1,MSM_Rate_C10,4.18152,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,660.142,8339.197,1,1,MSM_Rate_C10,4.18141,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,720.101,8399.156,1,1,MSM_Rate_C10,4.18130,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,780.002,8459.057,1,1,MSM_Rate_C10,4.18107,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,839.998,8519.053,1,1,MSM_Rate_C10,4.18096,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,900.064,8579.119,1,1,MSM_Rate_C10,4.18085,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,959.995,8639.050,1,1,MSM_Rate_C10,4.18074,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1020.011,8699.066,1,1,MSM_Rate_C10,4.18074,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1080.176,8759.231,1,1,MSM_Rate_C10,4.18063,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1139.994,8819.049,1,1,MSM_Rate_C10,4.18063,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1200.053,8879.108,1,1,MSM_Rate_C10,4.18052,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1260.048,8939.103,1,1,MSM_Rate_C10,4.18041,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1320.123,8999.178,1,1,MSM_Rate_C10,4.18041,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1380.051,9059.106,1,1,MSM_Rate_C10,4.18030,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1440.037,9119.092,1,1,MSM_Rate_C10,4.18030,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1500.014,9179.069,1,1,MSM_Rate_C10,4.18019,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1560.051,9239.106,1,1,MSM_Rate_C10,4.18019,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1620.045,9299.100,1,1,MSM_Rate_C10,4.18019,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1680.092,9359.147,1,1,MSM_Rate_C10,4.18019,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1740.106,9419.161,1,1,MSM_Rate_C10,4.18007,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1800.046,9479.101,1,1,MSM_Rate_C10,4.17996,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1860.118,9539.173,1,1,MSM_Rate_C10,4.17996,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1920.026,9599.081,1,1,MSM_Rate_C10,4.17996,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,1980.074,9659.129,1,1,MSM_Rate_C10,4.17996,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2039.996,9719.051,1,1,MSM_Rate_C10,4.17985,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2100.042,9779.097,1,1,MSM_Rate_C10,4.17985,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2160.045,9839.100,1,1,MSM_Rate_C10,4.17985,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2220.096,9899.151,1,1,MSM_Rate_C10,4.17985,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2279.993,9959.048,1,1,MSM_Rate_C10,4.17985,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2340.043,10019.098,1,1,MSM_Rate_C10,4.17985,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2399.986,10079.041,1,1,MSM_Rate_C10,4.17974,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2459.992,10139.047,1,1,MSM_Rate_C10,4.17985,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2520.020,10199.075,1,1,MSM_Rate_C10,4.17974,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2580.037,10259.092,1,1,MSM_Rate_C10,4.17963,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2640.009,10319.064,1,1,MSM_Rate_C10,4.17974,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2700.033,10379.088,1,1,MSM_Rate_C10,4.17963,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2760.124,10439.179,1,1,MSM_Rate_C10,4.17963,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2820.061,10499.116,1,1,MSM_Rate_C10,4.17963,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2879.990,10559.045,1,1,MSM_Rate_C10,4.17963,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2939.994,10619.049,1,1,MSM_Rate_C10,4.17963,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,2999.998,10679.053,1,1,MSM_Rate_C10,4.17963,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3060.017,10739.072,1,1,MSM_Rate_C10,4.17963,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3120.055,10799.110,1,1,MSM_Rate_C10,4.17952,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3180.012,10859.067,1,1,MSM_Rate_C10,4.17952,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3240.100,10919.155,1,1,MSM_Rate_C10,4.17952,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3300.083,10979.138,1,1,MSM_Rate_C10,4.17952,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3360.091,11039.146,1,1,MSM_Rate_C10,4.17952,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3420.000,11099.055,1,1,MSM_Rate_C10,4.17952,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3479.985,11159.040,1,1,MSM_Rate_C10,4.17952,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3540.028,11219.083,1,1,MSM_Rate_C10,4.17952,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3600.094,11279.149,1,1,MSM_Rate_C10,4.17941,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3660.009,11339.064,1,1,MSM_Rate_C10,4.17952,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3720.029,11399.084,1,1,MSM_Rate_C10,4.17952,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3780.152,11459.207,1,1,MSM_Rate_C10,4.17941,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3840.036,11519.091,1,1,MSM_Rate_C10,4.17941,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3900.064,11579.119,1,1,MSM_Rate_C10,4.17941,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,3960.014,11639.069,1,1,MSM_Rate_C10,4.17941,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4020.044,11699.099,1,1,MSM_Rate_C10,4.17941,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4080.137,11759.192,1,1,MSM_Rate_C10,4.17941,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4140.011,11819.066,1,1,MSM_Rate_C10,4.17941,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4200.054,11879.109,1,1,MSM_Rate_C10,4.17941,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4260.038,11939.093,1,1,MSM_Rate_C10,4.17941,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4319.995,11999.050,1,1,MSM_Rate_C10,4.17930,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4380.017,12059.072,1,1,MSM_Rate_C10,4.17930,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4440.116,12119.171,1,1,MSM_Rate_C10,4.17930,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4500.024,12179.079,1,1,MSM_Rate_C10,4.17930,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4560.066,12239.121,1,1,MSM_Rate_C10,4.17930,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4620.086,12299.141,1,1,MSM_Rate_C10,4.17930,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4680.115,12359.170,1,1,MSM_Rate_C10,4.17930,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4740.169,12419.224,1,1,MSM_Rate_C10,4.17930,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4800.124,12479.179,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4860.017,12539.072,1,1,MSM_Rate_C10,4.17930,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4920.016,12599.071,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,4980.047,12659.102,1,1,MSM_Rate_C10,4.17930,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5040.038,12719.093,1,1,MSM_Rate_C10,4.17930,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5100.044,12779.099,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5160.137,12839.192,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5220.046,12899.101,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5280.049,12959.104,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5340.016,13019.071,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5400.061,13079.116,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5460.072,13139.127,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5520.012,13199.067,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5580.073,13259.128,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5640.049,13319.104,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5700.123,13379.178,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5760.035,13439.090,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5820.006,13499.061,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5880.045,13559.100,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,5939.996,13619.051,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6000.134,13679.189,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6059.991,13739.046,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6120.077,13799.132,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6180.107,13859.162,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6240.067,13919.122,1,1,MSM_Rate_C10,4.17907,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6300.050,13979.105,1,1,MSM_Rate_C10,4.17907,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6360.017,14039.072,1,1,MSM_Rate_C10,4.17907,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6420.047,14099.102,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6480.035,14159.090,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6540.070,14219.125,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6600.029,14279.084,1,1,MSM_Rate_C10,4.17918,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6660.164,14339.219,1,1,MSM_Rate_C10,4.17907,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6719.999,14399.054,1,1,MSM_Rate_C10,4.17907,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6780.099,14459.154,1,1,MSM_Rate_C10,4.17907,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6840.089,14519.144,1,1,MSM_Rate_C10,4.17907,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6899.991,14579.046,1,1,MSM_Rate_C10,4.17907,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,6960.104,14639.159,1,1,MSM_Rate_C10,4.17907,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,7020.001,14699.056,1,1,MSM_Rate_C10,4.17907,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,7080.092,14759.147,1,1,MSM_Rate_C10,4.17907,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,7140.063,14819.118,1,1,MSM_Rate_C10,4.17907,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,7200.057,14879.112,1,1,MSM_Rate_C10,4.17907,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
10,PAU,7200.057,14879.112,1,1,MSM_Rate_C10,4.17907,0.00000,0.07742,0.07740,0.32516,0.00000,24.50000,
12,RANGE,0.000,14879.231,1,1,MSM_Rate_C10,4.17907,0.00000,0.00000,0.07740,0.32516,0.00000,24.50000,
12,RANGE,0.000,14879.231,1,1,MSM_Rate_C10,4.17907,0.00000,0.00000,0.07740,0.32516,0.00000,24.50000,
13,DCH,0.000,14879.232,1,1,MSM_Rate_C10,4.16315,-0.50281,0.00000,0.07740,0.32516,0.00000,24.50000,
13,DCH,40.867,14920.099,1,1,MSM_Rate_C10,4.15315,-0.49992,-0.00568,0.07740,0.30157,-2.07482,24.50000,
13,DCH,60.034,14939.266,1,1,MSM_Rate_C10,4.15070,-0.49992,-0.00835,0.07740,0.29048,-2.07354,24.50000,
13,DCH,120.043,14999.275,1,1,MSM_Rate_C10,4.14448,-0.49992,-0.01667,0.07740,0.25596,-2.07192,24.50000,
13,DCH,132.919,15012.151,1,1,MSM_Rate_C10,4.14315,-0.49992,-0.01845,0.07740,0.24857,-2.07131,24.50000,
