

Measurement ID,6314
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1256
Program,166 - MSM_Rate_05C
Start Time,8/20/2020 11:14:28 AM
End Time,8/21/2020 4:22:22 AM
Test section,TS006007
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTempPositive,LogTempMid,LogTempNegative,
5,PAU,1200.075,1200.177,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.30000,24.50000,24.50000,
5,PAU,1320.102,1320.204,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.30000,24.50000,24.50000,
5,PAU,1440.001,1440.103,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.30000,24.50000,24.50000,
5,PAU,1560.006,1560.108,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.30000,24.50000,24.50000,
5,PAU,1680.043,1680.145,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.30000,24.50000,24.50000,
5,PAU,1800.152,1800.254,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.30000,24.50000,24.50000,
5,PAU,1920.026,1920.128,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.30000,24.50000,24.50000,
5,PAU,2040.136,2040.238,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.30000,24.50000,24.50000,
5,PAU,2160.056,2160.158,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,2280.027,2280.129,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,2400.041,2400.143,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,2520.095,2520.197,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,2640.047,2640.149,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,2760.029,2760.131,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,2880.047,2880.149,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3000.032,3000.134,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3120.094,3120.196,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3240.088,3240.190,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3360.158,3360.260,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3480.139,3480.241,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3600.031,3600.133,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3720.057,3720.159,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3840.160,3840.262,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,3960.056,3960.158,0,0,MSM_Rate_05C,4.14445,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,4080.060,4080.162,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,4200.032,4200.134,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,4320.078,4320.180,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,4440.043,4440.145,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,4560.045,4560.147,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,4680.057,4680.159,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,4800.128,4800.230,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,4920.100,4920.202,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,5040.039,5040.141,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,5160.031,5160.133,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,5280.028,5280.130,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,5400.088,5400.190,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,5520.082,5520.184,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,5640.063,5640.165,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,5760.132,5760.234,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,5880.115,5880.217,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,6000.086,6000.188,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,6120.078,6120.180,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,6240.189,6240.291,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,6360.140,6360.242,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,6480.087,6480.189,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,6600.103,6600.205,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,6720.061,6720.163,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,6840.186,6840.288,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.30000,24.50000,24.50000,
5,PAU,6960.163,6960.265,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.30000,24.50000,24.50000,
5,PAU,7080.090,7080.192,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.30000,24.50000,24.50000,
5,PAU,7200.070,7200.172,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
5,PAU,7200.070,7200.172,0,0,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
8,RANGE,0.000,7200.298,1,1,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
8,RANGE,0.000,7200.298,1,1,MSM_Rate_05C,4.14456,0.00000,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
9,CHA,0.000,7200.300,1,1,MSM_Rate_05C,4.19680,1.66879,0.00000,0.00000,0.00000,0.00000,24.40000,24.50000,24.50000,
9,CHA,60.026,7260.326,1,1,MSM_Rate_05C,4.19991,0.95488,0.02012,0.00000,0.08452,4.01040,24.40000,24.50000,24.50000,
9,CHA,120.022,7320.322,1,1,MSM_Rate_05C,4.20002,0.72360,0.03390,0.00000,0.14239,3.04214,24.40000,24.60000,24.50000,
9,CHA,180.057,7380.357,1,1,MSM_Rate_05C,4.19991,0.57981,0.04470,0.00000,0.18773,2.43516,24.40000,24.60000,24.50000,
9,CHA,240.035,7440.335,1,1,MSM_Rate_05C,4.20002,0.47690,0.05344,0.00000,0.22446,2.00299,24.40000,24.60000,24.60000,
9,CHA,300.061,7500.361,1,1,MSM_Rate_05C,4.20002,0.39586,0.06068,0.00000,0.25484,1.66264,24.40000,24.60000,24.60000,
9,CHA,360.058,7560.358,1,1,MSM_Rate_05C,4.19991,0.33275,0.06673,0.00000,0.28028,1.39754,24.40000,24.60000,24.60000,
9,CHA,420.006,7620.306,1,1,MSM_Rate_05C,4.20002,0.28220,0.07184,0.00000,0.30173,1.18523,24.40000,24.60000,24.60000,
9,CHA,467.678,7667.978,1,1,MSM_Rate_05C,4.19991,0.24849,0.07536,0.00000,0.31651,1.04364,24.40000,24.60000,24.60000,
10,PAU,0.000,7668.012,1,1,MSM_Rate_05C,4.20002,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.60000,24.60000,
10,PAU,60.153,7728.165,1,1,MSM_Rate_05C,4.18691,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.60000,24.60000,
10,PAU,120.009,7788.021,1,1,MSM_Rate_05C,4.18524,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.60000,24.60000,
10,PAU,180.043,7848.055,1,1,MSM_Rate_05C,4.18424,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.60000,24.60000,
10,PAU,240.109,7908.121,1,1,MSM_Rate_05C,4.18346,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.60000,24.60000,
10,PAU,300.062,7968.074,1,1,MSM_Rate_05C,4.18302,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.60000,24.60000,
10,PAU,360.001,8028.013,1,1,MSM_Rate_05C,4.18257,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.60000,24.60000,
10,PAU,420.010,8088.022,1,1,MSM_Rate_05C,4.18235,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.60000,24.60000,
10,PAU,480.125,8148.137,1,1,MSM_Rate_05C,4.18202,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.60000,24.60000,
10,PAU,540.056,8208.068,1,1,MSM_Rate_05C,4.18180,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.60000,
10,PAU,600.101,8268.113,1,1,MSM_Rate_05C,4.18168,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.60000,
10,PAU,660.036,8328.048,1,1,MSM_Rate_05C,4.18146,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.60000,
10,PAU,720.077,8388.089,1,1,MSM_Rate_05C,4.18135,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.60000,
10,PAU,780.024,8448.036,1,1,MSM_Rate_05C,4.18135,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.60000,
10,PAU,840.085,8508.097,1,1,MSM_Rate_05C,4.18113,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,900.016,8568.028,1,1,MSM_Rate_05C,4.18102,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,960.003,8628.015,1,1,MSM_Rate_05C,4.18102,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1019.999,8688.011,1,1,MSM_Rate_05C,4.18091,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1080.114,8748.126,1,1,MSM_Rate_05C,4.18080,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1140.163,8808.175,1,1,MSM_Rate_05C,4.18080,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1200.010,8868.022,1,1,MSM_Rate_05C,4.18080,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1260.001,8928.013,1,1,MSM_Rate_05C,4.18068,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1319.991,8988.003,1,1,MSM_Rate_05C,4.18057,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1379.996,9048.008,1,1,MSM_Rate_05C,4.18057,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1440.000,9108.012,1,1,MSM_Rate_05C,4.18057,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1500.132,9168.144,1,1,MSM_Rate_05C,4.18057,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1560.164,9228.176,1,1,MSM_Rate_05C,4.18046,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1620.022,9288.034,1,1,MSM_Rate_05C,4.18046,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1680.049,9348.061,1,1,MSM_Rate_05C,4.18046,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1740.067,9408.079,1,1,MSM_Rate_05C,4.18035,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1800.067,9468.079,1,1,MSM_Rate_05C,4.18035,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1860.010,9528.022,1,1,MSM_Rate_05C,4.18035,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1920.035,9588.047,1,1,MSM_Rate_05C,4.18035,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,1980.088,9648.100,1,1,MSM_Rate_05C,4.18024,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2040.071,9708.083,1,1,MSM_Rate_05C,4.18024,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2100.125,9768.137,1,1,MSM_Rate_05C,4.18024,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2160.116,9828.128,1,1,MSM_Rate_05C,4.18024,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2220.101,9888.113,1,1,MSM_Rate_05C,4.18024,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2279.996,9948.008,1,1,MSM_Rate_05C,4.18013,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2340.115,10008.127,1,1,MSM_Rate_05C,4.18013,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2400.064,10068.076,1,1,MSM_Rate_05C,4.18013,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2460.006,10128.018,1,1,MSM_Rate_05C,4.18013,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2520.030,10188.042,1,1,MSM_Rate_05C,4.18013,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2580.094,10248.106,1,1,MSM_Rate_05C,4.18013,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2640.018,10308.030,1,1,MSM_Rate_05C,4.18002,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2700.050,10368.062,1,1,MSM_Rate_05C,4.18013,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2760.124,10428.136,1,1,MSM_Rate_05C,4.18002,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2819.998,10488.010,1,1,MSM_Rate_05C,4.18002,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2880.159,10548.171,1,1,MSM_Rate_05C,4.18002,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,2940.043,10608.055,1,1,MSM_Rate_05C,4.18002,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3000.059,10668.071,1,1,MSM_Rate_05C,4.18002,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3060.073,10728.085,1,1,MSM_Rate_05C,4.18002,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3120.075,10788.087,1,1,MSM_Rate_05C,4.18002,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3180.050,10848.062,1,1,MSM_Rate_05C,4.18002,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3240.043,10908.055,1,1,MSM_Rate_05C,4.18002,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3300.148,10968.160,1,1,MSM_Rate_05C,4.17991,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3360.014,11028.026,1,1,MSM_Rate_05C,4.17991,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3420.001,11088.013,1,1,MSM_Rate_05C,4.17991,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3480.023,11148.035,1,1,MSM_Rate_05C,4.17991,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3540.001,11208.013,1,1,MSM_Rate_05C,4.17991,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3600.005,11268.017,1,1,MSM_Rate_05C,4.17991,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3660.029,11328.041,1,1,MSM_Rate_05C,4.17991,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3720.018,11388.030,1,1,MSM_Rate_05C,4.17991,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3780.125,11448.137,1,1,MSM_Rate_05C,4.17980,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3840.050,11508.062,1,1,MSM_Rate_05C,4.17980,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3900.023,11568.035,1,1,MSM_Rate_05C,4.17980,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,3960.060,11628.072,1,1,MSM_Rate_05C,4.17980,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4020.090,11688.102,1,1,MSM_Rate_05C,4.17980,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4080.030,11748.042,1,1,MSM_Rate_05C,4.17980,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4139.980,11807.992,1,1,MSM_Rate_05C,4.17980,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4200.068,11868.080,1,1,MSM_Rate_05C,4.17980,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4260.009,11928.021,1,1,MSM_Rate_05C,4.17980,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4320.050,11988.062,1,1,MSM_Rate_05C,4.17980,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4380.083,12048.095,1,1,MSM_Rate_05C,4.17980,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4439.992,12108.004,1,1,MSM_Rate_05C,4.17980,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4500.010,12168.022,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4560.020,12228.032,1,1,MSM_Rate_05C,4.17980,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4620.020,12288.032,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4680.013,12348.025,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4740.043,12408.055,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4800.041,12468.053,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4860.101,12528.113,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4920.083,12588.095,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,4980.011,12648.023,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5039.974,12707.986,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5100.016,12768.028,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5160.055,12828.067,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5220.031,12888.043,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5280.052,12948.064,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5340.096,13008.108,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5400.000,13068.012,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5460.022,13128.034,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5520.030,13188.042,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5580.108,13248.120,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5640.024,13308.036,1,1,MSM_Rate_05C,4.17957,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5700.027,13368.039,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5760.029,13428.041,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5820.016,13488.028,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5880.109,13548.121,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,5940.055,13608.067,1,1,MSM_Rate_05C,4.17957,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,6000.022,13668.034,1,1,MSM_Rate_05C,4.17957,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,6060.056,13728.068,1,1,MSM_Rate_05C,4.17957,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
10,PAU,6120.079,13788.091,1,1,MSM_Rate_05C,4.17968,0.00000,0.07536,0.07536,0.31651,0.00000,24.40000,24.50000,24.50000,
