

Measurement ID,6316
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1259
Program,166 - MSM_Rate_05C
Start Time,8/20/2020 11:15:10 AM
End Time,8/21/2020 4:21:44 AM
Test section,TS006009
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001,
10,PAU,1980.003,9660.948,1,1,MSM_Rate_05C,4.17986,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2040.035,9720.980,1,1,MSM_Rate_05C,4.17986,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2099.997,9780.942,1,1,MSM_Rate_05C,4.17975,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2160.025,9840.970,1,1,MSM_Rate_05C,4.17975,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2220.011,9900.956,1,1,MSM_Rate_05C,4.17975,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2279.996,9960.941,1,1,MSM_Rate_05C,4.17975,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2340.110,10021.055,1,1,MSM_Rate_05C,4.17975,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2400.076,10081.021,1,1,MSM_Rate_05C,4.17975,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2460.060,10141.005,1,1,MSM_Rate_05C,4.17964,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2520.022,10200.967,1,1,MSM_Rate_05C,4.17964,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2579.997,10260.942,1,1,MSM_Rate_05C,4.17964,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2640.024,10320.969,1,1,MSM_Rate_05C,4.17964,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2700.009,10380.954,1,1,MSM_Rate_05C,4.17964,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2760.042,10440.987,1,1,MSM_Rate_05C,4.17953,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2820.058,10501.003,1,1,MSM_Rate_05C,4.17953,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2880.046,10560.991,1,1,MSM_Rate_05C,4.17953,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,2940.152,10621.097,1,1,MSM_Rate_05C,4.17953,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3000.024,10680.969,1,1,MSM_Rate_05C,4.17953,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3060.047,10740.992,1,1,MSM_Rate_05C,4.17953,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3120.014,10800.959,1,1,MSM_Rate_05C,4.17953,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3179.988,10860.933,1,1,MSM_Rate_05C,4.17942,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3240.058,10921.003,1,1,MSM_Rate_05C,4.17942,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3300.093,10981.038,1,1,MSM_Rate_05C,4.17942,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3360.129,11041.074,1,1,MSM_Rate_05C,4.17942,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3420.044,11100.989,1,1,MSM_Rate_05C,4.17942,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3480.133,11161.078,1,1,MSM_Rate_05C,4.17942,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3540.047,11220.992,1,1,MSM_Rate_05C,4.17931,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3600.032,11280.977,1,1,MSM_Rate_05C,4.17931,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3660.039,11340.984,1,1,MSM_Rate_05C,4.17931,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3720.024,11400.969,1,1,MSM_Rate_05C,4.17931,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3780.031,11460.976,1,1,MSM_Rate_05C,4.17931,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3840.146,11521.091,1,1,MSM_Rate_05C,4.17931,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3900.137,11581.082,1,1,MSM_Rate_05C,4.17931,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,3960.039,11640.984,1,1,MSM_Rate_05C,4.17931,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4020.005,11700.950,1,1,MSM_Rate_05C,4.17931,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4080.054,11760.999,1,1,MSM_Rate_05C,4.17931,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4140.000,11820.945,1,1,MSM_Rate_05C,4.17919,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4200.063,11881.008,1,1,MSM_Rate_05C,4.17919,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4260.016,11940.961,1,1,MSM_Rate_05C,4.17931,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4320.092,12001.037,1,1,MSM_Rate_05C,4.17931,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4380.043,12060.988,1,1,MSM_Rate_05C,4.17919,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4440.165,12121.110,1,1,MSM_Rate_05C,4.17919,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4500.015,12180.960,1,1,MSM_Rate_05C,4.17919,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4560.082,12241.027,1,1,MSM_Rate_05C,4.17919,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4620.031,12300.976,1,1,MSM_Rate_05C,4.17919,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4679.986,12360.931,1,1,MSM_Rate_05C,4.17919,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4740.111,12421.056,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4800.015,12480.960,1,1,MSM_Rate_05C,4.17919,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4860.015,12540.960,1,1,MSM_Rate_05C,4.17919,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4919.974,12600.919,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,4980.104,12661.049,1,1,MSM_Rate_05C,4.17919,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5040.012,12720.957,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5100.051,12780.996,1,1,MSM_Rate_05C,4.17931,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5160.002,12840.947,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5220.025,12900.970,1,1,MSM_Rate_05C,4.17919,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5280.020,12960.965,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5340.038,13020.983,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5400.109,13081.054,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5460.010,13140.955,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5520.094,13201.039,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5580.096,13261.041,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5640.111,13321.056,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5700.018,13380.963,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5760.146,13441.091,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5820.081,13501.026,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5880.136,13561.081,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,5940.108,13621.053,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6000.028,13680.973,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6060.027,13740.972,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6120.076,13801.021,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6180.055,13861.000,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6240.095,13921.040,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6300.120,13981.065,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6360.013,14040.958,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6420.104,14101.049,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6480.001,14160.946,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6540.030,14220.975,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6600.094,14281.039,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6660.105,14341.050,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6720.014,14400.959,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6780.108,14461.053,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6840.010,14520.955,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6900.045,14580.990,1,1,MSM_Rate_05C,4.17908,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,6959.997,14640.942,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,7019.994,14700.939,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,7080.060,14761.005,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,7140.114,14821.059,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,7200.159,14881.104,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
10,PAU,7200.159,14881.104,1,1,MSM_Rate_05C,4.17897,0.00000,0.07791,0.07790,0.32722,0.00000,24.60000,
12,RANGE,0.000,14881.155,1,1,MSM_Rate_05C,4.17897,0.00000,0.00000,0.07790,0.32722,0.00000,24.60000,
12,RANGE,0.000,14881.155,1,1,MSM_Rate_05C,4.17897,0.00000,0.00000,0.07790,0.32722,0.00000,24.60000,
13,DCH,0.000,14881.156,1,1,MSM_Rate_05C,4.09798,-2.49889,0.00000,0.07790,0.32722,0.00000,24.60000,
13,DCH,3.299,14884.455,1,1,MSM_Rate_05C,4.08797,-2.49961,-0.00232,0.07790,0.31774,-10.21860,24.60000,
13,DCH,10.469,14891.625,1,1,MSM_Rate_05C,4.07795,-2.49961,-0.00716,0.07790,0.29798,-10.19330,24.60000,
13,DCH,21.359,14902.515,1,1,MSM_Rate_05C,4.06794,-2.49961,-0.01481,0.07790,0.26683,-10.16855,24.60000,
