

Measurement ID,6437,
Battery Name,LG M50,
Battery Type,
Circuit,MCCD_1260,
Program,166 - MSM_Rate_05C,
Start Time,8/26/2020 11:59:10 AM,
End Time,8/27/2020 7:57:00 AM,
Test section,TS006125,
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001
9,CHA,480.003,7680.181,1,1,MSM_Rate_05C,3.58468,1.67008,0.22262,0,0.79172,5.98669,1.1
9,CHA,540.029,7740.207,1,1,MSM_Rate_05C,3.58869,1.67008,0.2505,0,0.89173,5.99337,1.1
9,CHA,560.705,7760.883,1,1,MSM_Rate_05C,3.59024,1.66972,0.26004,0,0.92596,5.99468,1.2
9,CHA,600.044,7800.222,1,1,MSM_Rate_05C,3.59302,1.66972,0.27837,0,0.99179,5.99933,1.2
9,CHA,660.018,7860.196,1,1,MSM_Rate_05C,3.59758,1.66972,0.30616,0,1.09172,6.00694,1.3
9,CHA,692.205,7892.383,1,1,MSM_Rate_05C,3.60025,1.67008,0.32109,0,1.14545,6.01269,1.3
9,CHA,720.02,7920.198,1,1,MSM_Rate_05C,3.60248,1.67008,0.33395,0,1.19178,6.01641,1.4
9,CHA,780.021,7980.199,1,1,MSM_Rate_05C,3.60737,1.66972,0.36182,0,1.29224,6.02328,1.4
9,CHA,812.677,8012.855,1,1,MSM_Rate_05C,3.61026,1.67008,0.37695,0,1.34684,6.02941,1.4
9,CHA,840.021,8040.199,1,1,MSM_Rate_05C,3.6126,1.66972,0.38962,0,1.39258,6.03201,1.5
9,CHA,900.031,8100.209,1,1,MSM_Rate_05C,3.61772,1.67008,0.41749,0,1.49334,6.04186,1.5
9,CHA,928.904,8129.082,1,1,MSM_Rate_05C,3.62027,1.67008,0.43086,0,1.54173,6.04613,1.5
9,CHA,960.017,8160.195,1,1,MSM_Rate_05C,3.62294,1.66972,0.44532,0,1.59411,6.05059,1.5
9,CHA,1020.045,8220.223,1,1,MSM_Rate_05C,3.62828,1.66972,0.47319,0,1.69513,6.0582,1.5
9,CHA,1041.987,8242.165,1,1,MSM_Rate_05C,3.63028,1.66972,0.48334,0,1.73197,6.06154,1.5
9,CHA,1080.1,8280.278,1,1,MSM_Rate_05C,3.63362,1.66972,0.50102,0,1.79621,6.06711,1.5
9,CHA,1139.993,8340.171,1,1,MSM_Rate_05C,3.63907,1.67008,0.52882,0,1.8973,6.07603,1.6
9,CHA,1153.33,8353.508,1,1,MSM_Rate_05C,3.64029,1.66972,0.53501,0,1.91982,6.07938,1.6
9,CHA,1200.013,8400.191,1,1,MSM_Rate_05C,3.64452,1.66972,0.55663,0,1.99855,6.08531,1.6
9,CHA,1260.015,8460.193,1,1,MSM_Rate_05C,3.64997,1.67008,0.58447,0,2.10011,6.09572,1.6
9,CHA,1263.685,8463.863,1,1,MSM_Rate_05C,3.6503,1.66972,0.58612,0,2.10614,6.09497,1.6
9,CHA,1320.031,8520.209,1,1,MSM_Rate_05C,3.65531,1.67008,0.61229,0,2.2017,6.10464,1.6
9,CHA,1378.428,8578.606,1,1,MSM_Rate_05C,3.66031,1.67008,0.63939,0,2.30085,6.113,1.6
9,CHA,1380.004,8580.182,1,1,MSM_Rate_05C,3.66043,1.67008,0.64006,0,2.3033,6.11319,1.6
9,CHA,1440.052,8640.23,1,1,MSM_Rate_05C,3.66532,1.67008,0.66796,0,2.40551,6.12136,1.6
9,CHA,1500.022,8700.2,1,1,MSM_Rate_05C,3.66988,1.66972,0.6958,0,2.50759,6.12766,1.6
9,CHA,1504.794,8704.972,1,1,MSM_Rate_05C,3.67032,1.66972,0.69804,0,2.51582,6.12821,1.6
9,CHA,1560.019,8760.197,1,1,MSM_Rate_05C,3.67422,1.67008,0.72364,0,2.60983,6.13508,1.6
9,CHA,1620.01,8820.188,1,1,MSM_Rate_05C,3.67833,1.66972,0.75145,0,2.71205,6.14177,1.6
9,CHA,1648.053,8848.231,1,1,MSM_Rate_05C,3.68033,1.66972,0.76449,0,2.76005,6.14493,1.6
9,CHA,1679.998,8880.176,1,1,MSM_Rate_05C,3.68234,1.66972,0.77926,0,2.81443,6.14846,1.6
9,CHA,1740.022,8940.2,1,1,MSM_Rate_05C,3.68612,1.66972,0.80715,0,2.91719,6.15458,1.6
9,CHA,1800.042,9000.22,1,1,MSM_Rate_05C,3.68968,1.67008,0.8349,0,3.01951,6.16204,1.6
9,CHA,1809.375,9009.553,1,1,MSM_Rate_05C,3.69035,1.67008,0.8393,0,3.03573,6.16315,1.6
9,CHA,1860.035,9060.213,1,1,MSM_Rate_05C,3.69324,1.67008,0.86274,0,3.12229,6.16798,1.6
9,CHA,1920.02,9120.198,1,1,MSM_Rate_05C,3.69691,1.67008,0.89065,0,3.22541,6.17393,1.6
9,CHA,1978.459,9178.637,1,1,MSM_Rate_05C,3.70036,1.66972,0.91775,0,3.32563,6.17836,1.6
9,CHA,1980.022,9180.2,1,1,MSM_Rate_05C,3.70036,1.67008,0.91848,0,3.32833,6.17987,1.6
9,CHA,2040.09,9240.268,1,1,MSM_Rate_05C,3.70391,1.67008,0.94632,0,3.43141,6.18582,1.6
9,CHA,2100.058,9300.236,1,1,MSM_Rate_05C,3.70747,1.67008,0.97409,0,3.53431,6.19176,1.6
9,CHA,2149.129,9349.307,1,1,MSM_Rate_05C,3.71037,1.66972,0.99687,0,3.6188,6.19526,1.6
9,CHA,2160.072,9360.25,1,1,MSM_Rate_05C,3.71092,1.66972,1.00192,0,3.63753,6.19619,1.6
9,CHA,2220.017,9420.195,1,1,MSM_Rate_05C,3.71448,1.67008,1.0298,0,3.74104,6.20346,1.7
9,CHA,2280.005,9480.183,1,1,MSM_Rate_05C,3.71793,1.67008,1.05756,0,3.84422,6.20922,1.7
9,CHA,2320.463,9520.641,1,1,MSM_Rate_05C,3.72038,1.67008,1.07636,0,3.91413,6.21331,1.7
9,CHA,2340.043,9540.221,1,1,MSM_Rate_05C,3.72149,1.66972,1.08545,0,3.94798,6.21383,1.7
9,CHA,2400.051,9600.229,1,1,MSM_Rate_05C,3.72494,1.66972,1.11328,0,4.05158,6.21959,1.7
9,CHA,2460.032,9660.21,1,1,MSM_Rate_05C,3.72838,1.66972,1.14113,0,4.15536,6.22534,1.7
9,CHA,2493.77,9693.948,1,1,MSM_Rate_05C,3.73039,1.67008,1.15672,0,4.21349,6.23003,1.7
9,CHA,2520.004,9720.182,1,1,MSM_Rate_05C,3.73183,1.67008,1.16887,0,4.25884,6.23244,1.7
9,CHA,2580.041,9780.219,1,1,MSM_Rate_05C,3.73528,1.66972,1.19681,0,4.36314,6.23686,1.7
9,CHA,2640.026,9840.204,1,1,MSM_Rate_05C,3.73873,1.67008,1.2246,0,4.46701,6.24396,1.7
9,CHA,2668.951,9869.129,1,1,MSM_Rate_05C,3.7404,1.67008,1.23805,0,4.51729,6.24656,1.7
9,CHA,2700.051,9900.229,1,1,MSM_Rate_05C,3.74207,1.66972,1.25247,0,4.57126,6.24953,1.7
9,CHA,2760.041,9960.219,1,1,MSM_Rate_05C,3.74551,1.67008,1.2803,0,4.67544,6.25394,1.8
9,CHA,2820.028,10020.206,1,1,MSM_Rate_05C,3.74896,1.67008,1.30808,0,4.77954,6.26105,1.8
9,CHA,2845.388,10045.566,1,1,MSM_Rate_05C,3.75041,1.67008,1.3198,0,4.82347,6.26346,1.8
9,CHA,2880.032,10080.21,1,1,MSM_Rate_05C,3.7523,1.66972,1.33593,0,4.88398,6.26527,1.8
9,CHA,2940.007,10140.185,1,1,MSM_Rate_05C,3.75575,1.67008,1.36378,0,4.98854,6.27238,1.8
9,CHA,3000,10200.178,1,1,MSM_Rate_05C,3.7593,1.67008,1.39155,0,5.0929,6.27832,1.8
9,CHA,3018.332,10218.51,1,1,MSM_Rate_05C,3.76042,1.67008,1.40011,0,5.12508,6.27999,1.8
9,CHA,3060.009,10260.187,1,1,MSM_Rate_05C,3.76275,1.67008,1.41939,0,5.19761,6.28408,1.8
9,CHA,3120.04,10320.218,1,1,MSM_Rate_05C,3.76631,1.67008,1.44724,0,5.30244,6.29002,1.8
9,CHA,3180.027,10380.205,1,1,MSM_Rate_05C,3.76987,1.67008,1.47511,0,5.40747,6.29615,1.8
9,CHA,3187.461,10387.639,1,1,MSM_Rate_05C,3.77043,1.67008,1.4785,0,5.42025,6.2969,1.8
9,CHA,3239.99,10440.168,1,1,MSM_Rate_05C,3.77354,1.67008,1.50292,0,5.51234,6.30191,1.8
9,CHA,3300.092,10500.27,1,1,MSM_Rate_05C,3.77721,1.67008,1.53073,0,5.61734,6.30823,1.8
9,CHA,3351.392,10551.57,1,1,MSM_Rate_05C,3.78044,1.67008,1.5546,0,5.70756,6.31207,1.9
9,CHA,3360.041,10560.219,1,1,MSM_Rate_05C,3.78088,1.67008,1.55861,0,5.7227,6.31436,1.9
9,CHA,3420.021,10620.199,1,1,MSM_Rate_05C,3.78466,1.67008,1.58644,0,5.82797,6.31931,1.9
9,CHA,3480.003,10680.181,1,1,MSM_Rate_05C,3.78856,1.67008,1.61423,0,5.93322,6.32717,1.9
9,CHA,3508.041,10708.219,1,1,MSM_Rate_05C,3.79045,1.67008,1.6272,0,5.98237,6.33033,1.9
9,CHA,3540.125,10740.303,1,1,MSM_Rate_05C,3.79245,1.67008,1.64205,0,6.03867,6.33368,1.9
9,CHA,3600.067,10800.245,1,1,MSM_Rate_05C,3.79657,1.67008,1.66994,0,6.14448,6.34036,1.9
9,CHA,3656.936,10857.114,1,1,MSM_Rate_05C,3.80046,1.66972,1.6963,0,6.2446,6.34569,1.9
9,CHA,3660.084,10860.262,1,1,MSM_Rate_05C,3.80057,1.66972,1.69778,0,6.25025,6.34724,1.9
9,CHA,3720.093,10920.271,1,1,MSM_Rate_05C,3.8048,1.66972,1.72557,0,6.35591,6.35293,1.9
9,CHA,3780.02,10980.198,1,1,MSM_Rate_05C,3.80902,1.66972,1.75337,0,6.46174,6.35999,2
9,CHA,3798.64,10998.818,1,1,MSM_Rate_05C,3.81047,1.66972,1.76205,0,6.49483,6.36221,2
9,CHA,3840.043,11040.221,1,1,MSM_Rate_05C,3.81347,1.66972,1.78122,0,6.56788,6.36741,2
9,CHA,3900.026,11100.204,1,1,MSM_Rate_05C,3.81792,1.67008,1.80904,0,6.67405,6.37621,2
9,CHA,3932.474,11132.652,1,1,MSM_Rate_05C,3.82048,1.66972,1.82412,0,6.73162,6.37911,2
9,CHA,3959.999,11160.177,1,1,MSM_Rate_05C,3.82259,1.67008,1.83683,0,6.78023,6.38402,2
9,CHA,4020.076,11220.254,1,1,MSM_Rate_05C,3.82726,1.67008,1.86475,0,6.887,6.39182,2
9,CHA,4059.125,11259.303,1,1,MSM_Rate_05C,3.83049,1.67008,1.88289,0,6.95645,6.39702,2
9,CHA,4080.042,11280.22,1,1,MSM_Rate_05C,3.83216,1.67008,1.89256,0,6.9935,6.39999,2
9,CHA,4139.999,11340.177,1,1,MSM_Rate_05C,3.83705,1.66972,1.92041,0,7.10028,6.40679,2
9,CHA,4179.14,11379.318,1,1,MSM_Rate_05C,3.8405,1.67008,1.93855,0,7.16993,6.41374,2
9,CHA,4200.033,11400.211,1,1,MSM_Rate_05C,3.84228,1.67008,1.94823,0,7.2071,6.41689,2
9,CHA,4260.005,11460.183,1,1,MSM_Rate_05C,3.8474,1.67008,1.97601,0,7.31392,6.42544,2
9,CHA,4293.68,11493.858,1,1,MSM_Rate_05C,3.85051,1.66972,1.99169,0,7.37428,6.42907,2
9,CHA,4320.061,11520.239,1,1,MSM_Rate_05C,3.85285,1.67008,2.0039,0,7.4213,6.43454,2
9,CHA,4380.121,11580.299,1,1,MSM_Rate_05C,3.8583,1.66972,2.03176,0,7.52873,6.44226,2
9,CHA,4403.328,11603.506,1,1,MSM_Rate_05C,3.86052,1.67008,2.04248,0,7.57009,6.44736,2
9,CHA,4439.999,11640.177,1,1,MSM_Rate_05C,3.86386,1.66972,2.05953,0,7.63596,6.45154,2.1
9,CHA,4500.086,11700.264,1,1,MSM_Rate_05C,3.86953,1.67008,2.08742,0,7.74378,6.46101,2.1
9,CHA,4509.59,11709.768,1,1,MSM_Rate_05C,3.87053,1.66972,2.09175,0,7.76054,6.46269,2.1
9,CHA,4560.031,11760.209,1,1,MSM_Rate_05C,3.87531,1.66972,2.11524,0,7.85153,6.47086,2.1
9,CHA,4611.786,11811.964,1,1,MSM_Rate_05C,3.88054,1.67008,2.13922,0,7.94452,6.48079,2.1
9,CHA,4620.003,11820.181,1,1,MSM_Rate_05C,3.88132,1.66972,2.14306,0,7.95942,6.4807,2.1
9,CHA,4680.03,11880.208,1,1,MSM_Rate_05C,3.88721,1.66972,2.1709,0,8.06757,6.49194,2.1
9,CHA,4712.076,11912.254,1,1,MSM_Rate_05C,3.89055,1.66972,2.18574,0,8.12527,6.49611,2.1
9,CHA,4740.035,11940.213,1,1,MSM_Rate_05C,3.89333,1.67008,2.19871,0,8.17575,6.50216,2.1
9,CHA,4800.021,12000.199,1,1,MSM_Rate_05C,3.89934,1.66972,2.22654,0,8.28416,6.51079,2.1
9,CHA,4811.461,12011.639,1,1,MSM_Rate_05C,3.90056,1.66972,2.23187,0,8.30496,6.51404,2.1
9,CHA,4860,12060.178,1,1,MSM_Rate_05C,3.90546,1.67008,2.25436,0,8.39274,6.5224,2.1
9,CHA,4908.827,12109.005,1,1,MSM_Rate_05C,3.91057,1.67008,2.27701,0,8.48125,6.53095,2.1
9,CHA,4920.034,12120.212,1,1,MSM_Rate_05C,3.91157,1.66972,2.28223,0,8.50168,6.53121,2.1
9,CHA,4980.028,12180.206,1,1,MSM_Rate_05C,3.9178,1.66972,2.31006,0,8.61062,6.54161,2.1
9,CHA,5006.787,12206.965,1,1,MSM_Rate_05C,3.92058,1.67008,2.32244,0,8.65915,6.54767,2.1
9,CHA,5040.028,12240.206,1,1,MSM_Rate_05C,3.92392,1.67008,2.33785,0,8.71959,6.55324,2.1
9,CHA,5100.142,12300.32,1,1,MSM_Rate_05C,3.93015,1.67008,2.36568,0,8.82887,6.56364,2.1
9,CHA,5103.896,12304.074,1,1,MSM_Rate_05C,3.93059,1.66972,2.3675,0,8.83602,6.5642,2.1
9,CHA,5160.008,12360.186,1,1,MSM_Rate_05C,3.93626,1.67008,2.39353,0,8.93842,6.57244,2.1
9,CHA,5201.029,12401.207,1,1,MSM_Rate_05C,3.9406,1.66972,2.41255,0,9.01331,6.57969,2.1
9,CHA,5219.994,12420.172,1,1,MSM_Rate_05C,3.94238,1.66972,2.42137,0,9.04808,6.58266,2.1
9,CHA,5280.049,12480.227,1,1,MSM_Rate_05C,3.9485,1.67008,2.44923,0,9.158,6.59429,2.1
9,CHA,5300.652,12500.83,1,1,MSM_Rate_05C,3.95061,1.66972,2.45879,0,9.19574,6.59338,2.1
9,CHA,5340.006,12540.184,1,1,MSM_Rate_05C,3.95451,1.67008,2.47701,0,9.26779,6.60432,2.1
9,CHA,5400.035,12600.213,1,1,MSM_Rate_05C,3.96051,1.67008,2.50488,0,9.37809,6.61435,2.1
9,CHA,5400.265,12600.443,1,1,MSM_Rate_05C,3.96062,1.67008,2.50499,0,9.37851,6.61293,2.1
9,CHA,5460.036,12660.214,1,1,MSM_Rate_05C,3.96652,1.66972,2.53272,0,9.4884,6.62296,2.1
9,CHA,5500.717,12700.895,1,1,MSM_Rate_05C,3.97063,1.66936,2.55159,0,9.56329,6.62481,2.1
9,CHA,5520.02,12720.198,1,1,MSM_Rate_05C,3.97241,1.66972,2.56054,0,9.59885,6.6328,2.1
9,CHA,5580.018,12780.196,1,1,MSM_Rate_05C,3.97831,1.66972,2.58837,0,9.70949,6.64407,2.1
9,CHA,5603.779,12803.957,1,1,MSM_Rate_05C,3.98064,1.66972,2.59937,0,9.75324,6.64654,2.1
9,CHA,5639.997,12840.175,1,1,MSM_Rate_05C,3.98409,1.66972,2.61617,0,9.82014,6.6523,2.1
9,CHA,5700.038,12900.216,1,1,MSM_Rate_05C,3.98988,1.67008,2.64404,0,9.93126,6.66339,2.1
9,CHA,5707.765,12907.943,1,1,MSM_Rate_05C,3.99065,1.66972,2.6476,0,9.94549,6.66326,2.1
9,CHA,5760.028,12960.206,1,1,MSM_Rate_05C,3.99555,1.67008,2.67181,0,10.04216,6.67143,2.1
9,CHA,5813.321,13013.499,1,1,MSM_Rate_05C,4.00066,1.67008,2.69656,0,10.14112,6.68141,2.1
9,CHA,5820.164,13020.342,1,1,MSM_Rate_05C,4.00122,1.67008,2.69973,0,10.1538,6.68234,2.1
9,CHA,5880.047,13080.225,1,1,MSM_Rate_05C,4.00689,1.67008,2.72746,0,10.26484,6.69181,2.1
9,CHA,5919.941,13120.119,1,1,MSM_Rate_05C,4.01067,1.67008,2.746,0,10.33912,6.69813,2.1
9,CHA,5940.035,13140.213,1,1,MSM_Rate_05C,4.01245,1.66972,2.75529,0,10.37641,6.69966,2.1
9,CHA,6000.006,13200.184,1,1,MSM_Rate_05C,4.01813,1.66972,2.78312,0,10.48816,6.70913,2.1
9,CHA,6027.653,13227.831,1,1,MSM_Rate_05C,4.02068,1.66972,2.79597,0,10.53981,6.7134,2.1
9,CHA,6060.132,13260.31,1,1,MSM_Rate_05C,4.02358,1.66972,2.81099,0,10.60023,6.71823,2.1
9,CHA,6120.109,13320.287,1,1,MSM_Rate_05C,4.02914,1.67008,2.8388,0,10.7122,6.72896,2.1
9,CHA,6136.041,13336.219,1,1,MSM_Rate_05C,4.03069,1.67008,2.84629,0,10.74236,6.73138,2.1
9,CHA,6180.121,13380.299,1,1,MSM_Rate_05C,4.0347,1.67008,2.86673,0,10.82478,6.7368,2.1
9,CHA,6240.054,13440.232,1,1,MSM_Rate_05C,4.04015,1.66972,2.89445,0,10.93671,6.7459,2.1
9,CHA,6244.845,13445.023,1,1,MSM_Rate_05C,4.04071,1.67008,2.89675,0,10.946,6.74809,2.1
